SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	PubTime-发表时间	FirstDuty-第一责任人	Fund-基金	Year-年	Volume-卷	Period-期	PageCount-页码	CLC-中图分类号	URL-网址	DOI-DOI
CJFD2017	回·汇2016		中国医院院长	中国医院院长	两票制;分级诊疗;医保整合;	"那些在过去一年里频繁出现于政策与现实中的行业热词,无疑正在塑造着医疗卫生行业的今天与明天。健康中国朝向2030走起医疗价改全面提速中医药法三十载酝酿终落定魏则西事件拷问""互联网+医疗""医保整合大局确定医疗投融资改制与PPP并举独立医学检验迈上快车道分级诊疗""纠偏""寻路两票制""国家版""正式出台"	2017-02-01			2017		Z1	50-51	+		
CJFD2017	分级诊疗 “纠编”寻路	杨晓慧;	中国医院院长	中国医院院长	分级诊疗;顶层设计;基层首诊;双向转诊;守门人;家庭医生签约服务;	"过去盲目冒进,分级、转诊混沌的现状在2016年得到""矫正""。行业的反思与实践正在追本溯源,让分级诊疗符合国情,持续推进。经历了2014年的""狂飙突进""、2015年的""现实与理想的焦灼"",偏离了价值根源的""分级诊疗""在国家顶层设计的指导下,开始了新一轮的探索,追本溯源,更为清醒。年度热词持续""走高""""分级诊疗""四个字为中国原创,在国际上,与其核心意义相似的概念为""三级卫生医疗服务模式""""守门人制度""""双向转诊制度""。早在建国初期,我国就开始了""原始""的分级诊疗探索,通过构建""城乡"	2017-02-01	杨晓慧;		2017		Z1	52-53	R197.1		
CJFD2017	独立医学检验 迈上快车道	黄柳;	中国医院院长	中国医院院长	医学检验;检验科;卫生部;独立第三方;病理诊断中心;公立医院;分级诊疗;第三方检验;医学实验室;区域医疗;	"与公立医院的检验科形成""差异化互动"",是独立第三方医学实验室诞生至今始终坚持的发展路线。2016年,独立第三方医学检验真正迈上了发展快车道。2009年,原卫生部印发《医学检验所基本标准(试行)》,在医疗机构类别中增设""医学检验所"",正式确定了独立医学实验室的合法地位;经历了若干年规范发展期、呈蓄势待发状态后,至2016年开始破茧成蝶。政策风向持续指引行业前行这一年,相关政策发布用紧锣密鼓来形容可谓恰如其分。7月20日,国家卫生计生委印发"	2017-02-01	黄柳;		2017		Z1	64-65	R197.3		
CJFD2017	王贺胜:深化医改要抓好五项制度建设	刘文生;	中国医院院长	中国医院院长	深化医改;分级诊疗;基本医保;公立医院;制度建设;	"深化医改要突出建机制,围绕重点领域和关键环节,着力抓好分级诊疗等五项制度建设。推进健康中国建设为深化医改提出了新课题。习近平总书记在全国卫生与健康大会上明确提出,深化医改要突出建机制,围绕重点领域和关键环节,着力抓好分级诊疗、现代医院管理、全民基本医保、药品供应保障、综合监管五项制度建设。加快推进分级诊疗制度建设。从地方的实践经验来看,建立医疗资源纵向联合体,让医院和基层医疗卫生"	2017-02-01	刘文生;		2017		Z1	93	R197.1		
CJFD2017	薛镭:实现分级诊疗要改变利益结构	刘文生;	中国医院院长	中国医院院长	分级诊疗;公立医院;利益结构;	"改革的核心是调整利益关系。因此,实现分级诊疗制度,就需要改变利益结构。分级诊疗制度有三个层次。第一个层次是家庭医生和社区健康服务机构。他们做什么?家庭签约,问题是它的定位和服务形式是什么?现在没有说清楚。另外一个层次是社区服务机构,它的定位是什么?到底是政府的派驻机构还是医疗服务机构?现在很混乱。实际上,这些年发展最快、发展最好的反而是大型综合医院和专科医院,因为它的任务和定位就是疾病治疗、医学研究和人才培养。这个体系之下如何实现分级诊疗"	2017-02-01	刘文生;		2017		Z1	99	R197.1		
CJFD2017	精准医疗热度未减 各级医院如何把好这个脉	张晓利;	中国医院院长	中国医院院长	各级医院;分级诊疗;	"虽然关于精准医疗的众多疑问盘桓在行业内外人士的脑海中,但是各级医疗机构均在不断剖析探索,怕错失分杯羹的良机。2016年9月份,分别发表在自然杂志和新英格兰医学杂志上的两篇文章,把精准医疗推上审判台,对此,无论是说捅破精准医疗泡沫还是说给精准医疗泼冷水,无疑都引起了人们广泛关注,让本就成为高频词的精准医疗更加火热。然而,作为一家医院,怎样把握精准医疗这个脉,带动整个医院的布局,提高医院和学科的竞争力,是大家关心、探索的着眼点。听听第四军医大学西京医院院长熊利泽、上海市胸科医院副院长"	2017-02-01	张晓利;		2017		Z1	102	R197.3		
CJFD2017	持续提升进修教育品质有效助推分级诊疗实施	周晓敏;徐聃;刘凯;李大江;	四川大学华西医院医教部;	医学教育研究与实践	分级诊疗;;进修;;医改;;质量;;基层医疗机构	"开展分级诊疗工作是深化医改的重要内容之一。形成基层首诊、双向转诊、急慢分治、上下联动的分级诊疗模式是医改攻坚阶段的重头戏,也被视为缓解群众看病难、看病贵的治本之策。中国分级诊疗体系长期无法有效建立的因素诸多,但其根源在于基层医疗机构缺乏优质医生,基层医疗服务能力弱。因此,如何通过提升进修教育品质来培养高水平基层医疗人才,推动开展分级诊疗工作是继续医学教育工作者值得思考的问题。本文就我国新医改背景下,对如何通过提升进修教育品质有效推进分级诊疗落实进行了探讨。"	2017-02-01	周晓敏;		2017	25	01	28-31	R-4;G726		10.13555/j.cnki.c.m.e.2017.01.009
CJFD2017	李戍:用新医学“行医救命”	严瑜;	南方企业家	南方企业家	纳斯达克;医疗市场;医学领域;医学教育;早期干预;双向转诊;商业模式;	"翻看李戍的履历表,几乎每一项都令人艳羡:在哈佛大学攻读两年就被提前授予博士学位;毕业没多久就在亚利桑那大学担任教职;29岁管理英特尔公司辖下著名的晶圆六厂;31岁管理摩托罗拉主要研发中心;34岁就任世界50强联信/霍尼韦尔国际公司副总裁;42岁创立后来在集成电路行业数一数二的美国捷智半导体公司……""好像每一次都是机遇把我推向不同的领域。""和记者聊起自己曾经经历的一次又"	2017-02-01	严瑜;		2017		02	45-47	F831.2		
CJFD2017	武汉市第五医院纵向医联体模式的创新与实践	王笑君;王静;沈汉斌;李绍刚;姚瑶;	武汉市第五医院;宜昌市第二人民医院;	中国卫生质量管理	医疗资源;;医联体;;纵向整合;;基层能力;;分级诊疗	"按照国家区域医疗卫生体制改革要求,探索武汉市第五医院医联体建设之路。该院将汉阳辖区内的二桥街等6家政府主办的社区卫生服务中心的人、财、物接管,创建了纵向紧密型医联体。这种紧密型医联体模式也存在缺乏政策定义和有效补偿,双向转诊病例少;信息化阻碍和医保支付方式障碍等困惑。建议加强监管,以客观指标考核医联体运转,避免社区服务中心成为大医院的分院和门诊部。"	2017-01-28	王笑君;		2017	24	01	72-74	R197.32		10.13912/j.cnki.chqm.2017.24.1.23
CJFD2017	分级诊疗背景下大型综合医院发展策略探讨	魏珂;宋宁宏;	江苏省人民医院;	中国卫生质量管理	分级诊疗;;三级医院;;策略	"分级诊疗是新医改的重要内容,其目标是实现基层首诊、双向转诊,实质是实现医疗资源配置和使用效率的最大化。以大型综合医院的视角,从合理定位、资源重组、理顺流程、信息化建设、科学管理等5个方面,探讨了促进分级诊疗的策略与建议。"	2017-01-28	魏珂;		2017	24	01	78-80	R197.32		10.13912/j.cnki.chqm.2017.24.1.25
CJFD2017	上海市松江区分级诊疗问题分析和政策建议	江一峰;万文;段茗玉;冯运;	上海交通大学附属第一人民医院;	中国卫生质量管理	分级诊疗;;现况调研;;社区医院;;三级医院;;政策建议	"目的分析目前推行分级诊疗制度存在的主要问题与矛盾,并结合社区居民的现况调研,提出推行分级诊疗制度的政策建议。方法以卫生政策和医院管理专家为对象进行深入访谈,以不同级别医院管理人员为对象进行小组访谈,记录、收集访谈资料,并根据访谈提纲进行分解、归纳与整理。结果目前推行分级诊疗制度存在就诊强制措施刚性不足,社区医院医疗水平不高,以及三级医院绩效考核和规模发展压力等问题。结论推行分级诊疗制度应进一步明确各级医院功能定位,提高社区医院医疗水平,畅通各级医院转诊通道,并通过设立区域诊疗检查中心,以老年人为突破口,以慢性病为切入点逐步推进。"	2017-01-28	江一峰;	上海市卫计委2015年度卫生政策自选课题(2015HP031)	2017	24	01	81-83	R197.1		10.13912/j.cnki.chqm.2017.24.1.26
CJFD2017	基于检查报告的电子健康档案系统实现	李斌;	成都卡恩特医疗科技有限公司;	医学信息学杂志	检查报告;;电子健康档案;;“指云端”;;DICOM;;“互联网+”医疗	"在分析目前移动健康档案存在问题的基础上,介绍成都卡恩特医疗科技有限公司研发的""指云端""系统,阐述系统的工作原理及其特点,该系统为国家推行""互联网+""医疗战略、分级诊疗、健康档案建设提供可信数据源,节约医院报告纸张、胶片成本,实现环境保护。"	2017-01-25	李斌;		2017	38	01	29-31+36	R197.324		
CJFD2017	山西和济肾脏病医院		山西医药杂志	山西医药杂志	山西省第二人民医院;肾脏病;山西省卫生厅;山西医科大学第二医院;医疗联合体;	"山西和济肾脏病医院于2015年11月扩建并迁址于学府街128号兰亭银座,2016年3月12日正式开业,是非营利性医疗机构。经原山西省卫生厅《晋卫办医政[2013]70号》文件核准为二级专科医院,经山西省卫生和计划生育委员会《晋卫办医发[2015]37号》文件批准为山西省第二人民医院医疗联合体单位,于2016年11月22日成为山西医科大学第二医院医疗联合体单位。现为省市医保、省市区新农合定点医院。2016年3月25日,受到山西省卫生和计划生育委员会王进喜书记的视察和指导,肯定了我院在硬件设施上的建设并嘱咐我们要成立党组,进行科学化管理搞科学创新和研究;"	2017-01-25			2017	46	02	246	R-2		
CJFD2017	在新形势下如何更好地推动分级诊疗制度的建立	朱希萌;张超;陈馨;	牡丹江医学院卫生管理学院;	航空航天医学杂志	新形势下;;分级诊疗;;制度	"随着新医改的逐步深入,分级诊疗成为医疗改革的焦点,各省市都制定了相关政策推行分级诊疗制度,探索建立分级诊疗模式。然而,如何加强基层医疗卫生服务体系建设,提高基层服务能力合理配置卫生资源,充分发挥各级医疗机构的作用,推动形成合理就医秩序成为当今最大的问题。本文对分级诊疗现状及各省政策进行分析,对新形势下如何建立分级诊疗制度进行了探讨。"	2017-01-25	朱希萌;		2017	28	01	105-106	R197.1		
CJFD2017	常见病康复诊疗规范——股骨颈骨折人工髋关节置换术康复规范管理与分级诊疗	陈进;倪朝民;	安徽省立医院康复医学科;	安徽医学	股骨颈骨折;;人工髋关节置换术;;康复	"1病史摘要患者,女性,75岁,农民,因""摔倒后左髋部疼痛伴左下肢活动受限12天""于2014年12月1日入康复医学科住院治疗。患者于2014年11月18日不慎被石头绊倒,跌坐在地,当即左髋部疼痛、不能站起,急送医院就诊,X线检查提示左侧股骨颈骨折,收住骨科。入科后积极完善术前准备,于2014年11月23日在全麻下行""左侧股骨颈骨折人工股骨头置换术"",术后予以"	2017-01-22 16:16	陈进;		2017	38	01	124-125	R687.4	https://kns.cnki.net/kcms/detail/34.1077.R.20170122.1616.080.html	
CJFD2017	医疗领域的暴力维权及其治理——基于2002～2015年媒体报道的内容分析	姚泽麟;赵皓玥;卢思佳;	华东师范大学社会发展学院;伦敦政治经济学院社会学系;	社会建设	医患关系;;医疗纠纷;;医闹;;暴力维权;;治理	"""医闹""已经成为我国医疗领域的毒瘤。由于数据难以取得,我们对医闹的了解仅限于零星数据或个案分析。为此,本文通过百度新闻搜索,共搜集到2002~2015年各类医闹事件329起,并建立了包含16个变量的数据库。通过对这些数据的分析发现,医疗暴力事件呈现不断上升趋势,三甲医院和急诊科被曝光的医闹事件最多。我们将医闹分为三类:扰乱秩序型、伤害型和杀害型。患者死亡往往伴随而来的是扰乱秩序型暴力的情况出现,医闹实施者甚至会""借尸抗争""。扰乱秩序型事件通常经过事先的策划、筹备、动员,由群体实施。相比之下,伤害型和杀害型事件则多是由于患者个体在情绪激动和愤怒的情况下冲动造成的。此外,有四成多的医闹实施者曾求助于处置医疗纠纷的正式制度,然而各种原因最终还是导致他们走向了暴力维权的道路。由此,本文提出了改变医生的激励机制以重建医患信任、落实分级诊疗以实现病人合理就诊、改善应对医疗纠纷的正式制度等政策建议。"	2017-01-20	姚泽麟;	国家社科后期资助项目(15FSH007);; 教育部人文社会科学研究基金项目(14YJC840040);; 上海市哲学社会科学规划课题(2014ESH001)的阶段性成果	2017	4	01	49-63+30	R197.32		
CJFD2017	"2017,我们携手同行!"		中国全科医学	中国全科医学	全科医生;家庭医生签约服务;分级诊疗;	"新的一年奏响新的篇章,新的一年放飞新的希望。2017如约而至,我们将携手一同迎接新的梦想!2017年,《中国全科医学》结合我国全科医学发展现状及医疗改革方向,从如下方面推出新一年的""专题研究""方向:(1)国际全科医学发展对我国的启示,国内全科医生规范化培训、社区基层人才培养、分级诊疗、家庭医生签约服务等的实践模式与效果评估;(2)心脑血管疾病、糖尿病、高血压、慢性阻塞性肺疾病、代谢综合征、骨质疏松等慢性病的早期诊断、社区"	2017-01-20			2017	20	03	249	+		
CJFD2017	基层医疗中医化建设有助于推进分级诊疗	钟新娜;顾掌生;	浙江省湖州市中医院;	医院管理论坛	中医;;分级诊疗	"全国各地采取多种形式推进分级诊疗工作,提升基层的服务能力建设上以医联体、医疗合作、医疗资源下沉等为抓手,但效果并不明显。推进基层医疗中医化建设,让基层医务人员掌握中医药技术,使患者接受中医药简、便、验、廉的效果,才能真正将常见病、慢性病患者留在基层,促进分级诊疗工作落地。"	2017-01-20	钟新娜;		2017	34	01	7-9+37	R197.4		
CJFD2017	齐齐哈尔市卫生服务现状及供给侧改革建议	陈万春;王金珠;徐显凤;	齐齐哈尔市疾病预防控制中心;齐齐哈尔市第一医院;齐齐哈尔市五官医院;	理论观察	公共卫生;;医疗卫生;;需求;;供给;;调整;;建议	"在一个人口较多的老工业地区,卫生资源多部门配置,既存在卫生资源总量不足,又存在结构不合理、供需矛盾较突出的问题。本文从大卫生观、健康城市、供给侧角度,对全市卫生服务资源现状进行分析,向政府提出卫生服务需求与供给结构性调整建议。"	2017-01-20	陈万春;		2017		01	97-99	R197.1		
CJFD2017	2017医改畅想	金春林;李芬;	上海市医学科学技术情报研究所上海市卫生发展研究中心;上海市人口与发展研究中心;复旦大学公共卫生学院;	中国卫生资源	药品定价;;疾病诊断相关分组;;医疗服务价格;;分级诊疗;;薪酬	"根据当前医改形势,提出2017年的医改重点和改革路径:一是推动同类药品按照药品通用名制定统一医保支付标准,二是探索基于大数据的按疾病诊断相关分组(DRGs)付费,三是在系统比价的基础上进行医疗服务价格调整,四是提高家庭医生签约率,促进分级诊疗,五是建立科学的绩效考核和医生薪酬分配制度。"	2017-01-20 17:18	金春林;	上海市第四轮公共卫生三年行动计划重点学科建设项目循证公共卫生与卫生经济学(15GWZK0901)	2017	20	01	1-3	R197.1	https://kns.cnki.net/kcms/detail/31.1751.R.20170120.1718.001.html	10.13688/j.cnki.chr.2017.16892
CJFD2017	他山之石		天津社会保险	天津社会保险	医保个人账户;参保人员;医联体;社区首诊;市属医院;商业医疗保险;医疗保险经办机构;分级诊疗;	"北京:将打出分级诊疗""组合拳""北京将出台分级诊疗""组合拳"",引导常见病、慢性病到社区首诊。医联体将成为""组合拳""落地的重要载体,大医院要舍得""放下去""常见病患者。2017年,北京市医院管理局将研究制定便民服务奖励办法,从财政绩效考核奖励增量资金拿出一定金额,对于便民服务开展好,患者感受好,服务流"	2017-01-20			2017		01	64	R197.1		
CJFD2017	分级诊疗	李志平;	天津社会保险	天津社会保险	分级诊疗;	~~	2017-01-20	李志平;		2017		01	87	J228.2;R197.1		
CJFD2017	31天内重复住院病例分析	田伟;初爱娟;尹桂华;程寿锦;王宪秀;张焕蛟;刘双磊;	临沂市沂水中心医院;	中国病案	重复住院;;分级诊疗;;慢性病	"目的通过分析31天内重复住院数据,为提升医院医疗服务质量及科学管理提供依据。方法以某三级医院2015年79 633份住院病案为统计资料,利用Excel2007透视表,以出入院时间差小于32天为筛选条件,将计数≥2的住院号筛选出来,对住院病人进行整理分析。结果重复住院病例占17.6%,疾病以肿瘤放化疗、肾透析、新生儿疾病、不孕不育、妊娠监督、精神疾病、脑梗死居多;重复住院人次对科室床位使用率是有影响的;出院31天内重复住院病例平均死亡率为0.57%,是死亡的高发群体。结论 31天内重复住院的病人占比很高,疾病以慢性疾病为主,且死亡率很高,医院和科室必须引起足够重视,规范诊疗行为,提高运行效率,同时正确引导患者需求,保证医疗安全。"	2017-01-18	田伟;	山东省医药卫生科技发展计划项目(2015WSA13002)	2017	18	01	74-77	R197.323		
CJFD2017	平凉市构建新农合分级诊疗体系的PEST-SWOT分析	王璐;代涛;郑英;朱晓丽;	北京协和医学院;中国医学科学院医学信息研究所;	中国数字医学	分级诊疗;;新农合;;PEST-SWOT;;战略;;平凉市	"目的:从政治、经济、社会和技术角度对平凉市构建分级诊疗体系的优势、劣势、机会和威胁进行逐条分析,提出战略和措施,为推进建设和政策调整提供参考。方法:采用PEST-SWOT模型分析,构建PEST-SWOT分析矩阵。结果:平凉市采取医疗机构分级分类管理、改革医保支付方式、医师多点执业等措施,初步建立了运行较为顺畅的分级诊疗体系,但各方制约问题也更加突显。结论:提高管理效率和各部门配合度,做好分级诊疗的政治护航;让调整薪酬分配制度和发挥医保优势成为分级诊疗的经济保障;积极宣传、转变诊疗观念以做好分级诊疗的社会支撑;优化基层人力,规范转诊流程,完善信息建设,做好分级诊疗的技术依托。"	2017-01-15	王璐;	国家卫生和计划生育委员会委托项目~~	2017	12	01	15-18	R197.1		
CJFD2017	贵州全面推进分级诊疗		中国数字医学	中国数字医学	分级诊疗;分级诊疗制度;基层医疗卫生机构;乡镇卫生院;分级诊疗模式;全面推进;	"贵州省政府办公厅日前印发的《贵州省加快推进分级诊疗制度建设实施方案》明确,2017年全面开展分级诊疗试点工作。到2020年,分级诊疗服务能力全面提升,保障机制更加完善,基层首诊、双向转诊、急慢分治、上下联动的分级诊疗模式基本形成,符合省情的分级诊疗制度基本建立。《方案》明确,2017年居民2周患病首选基层医疗卫生机构的比例超过70%,城市高血压、糖尿病患者规范化诊疗和管理率超过40%;家庭医生签约"	2017-01-15			2017	12	01	85	R197.1		
CJFD2017	浙江省实施三位一体分级诊疗试点的改革实践及思考	马伟杭;俞新乐;孙建伟;孟强;	浙江省卫生和计划生育委员会;	中国医疗管理科学	分级诊疗;;医疗服务;;医药卫生体制改革	"浙江省稳步开展""三位一体""分级诊疗的试点改革工作,采取了强化分级诊疗制度保障、实施""双下沉、两提升""工程、推进责任医生签约服务等主要举措,取得了良好的成效,具体包括:医疗资源配置趋向合理;双向转诊机制初步建立;医保支付政策得以优化。此外,在分析当前形势的基础上,对持续推进分级诊疗工作提出了整体构思,即坚持""三医联动"";提升基层服务能力;创新""互联网+分级诊疗""模式;强化宣传引导。"	2017-01-15	马伟杭;		2017	7	01	5-9	R197.1		
CJFD2017	广东省58家县级公立医院综合改革考核指标体系的建立与应用	王茂生;亓玉台;陈淑华;尹春艳;李耀泽;林巧文;	高州市人民医院;广东省卫生系统思想政治工作研究会;广东省第二人民医院;	中国医疗管理科学	医药卫生体制改革;;分级诊疗;;考核指标体系;;县级公立医院	"文章以提升经济欠发达地区县级公立医院服务能力为研究核心,提出了""四优一平""考核指标体系,并在全省范围内进行推广运用。在对""四优一平""考核指标的推广运用实效进行描述性统计分析后发现,经济欠发达地区县级公立医院在医德、技术、服务、机制、费用的""四优一平""指标中都取得了很好的成效。认为""四优一平""考核指标体系可为建立实现大病不出县的可持续发展运行机制提供参考依据。"	2017-01-15	王茂生;	2015年广东省医改办重点决策咨询研究项目	2017	7	01	14-18	R197.3		
CJFD2017	镇江市家庭医生签约服务实践探索及发展思路	苏枫;徐庆;钱茜;	镇江市卫生计生委;	中国医疗管理科学	家庭医生签约服务;;镇江市;;健康管理;;分级诊疗	"文章介绍了镇江市通过实施""3+X""家庭健康责任团队服务、医疗卫生服务网格化管理、居民个性化签约服务等举措,全面推进家庭医生签约服务工作的做法,并进一步总结和提出在国家七部门颁布《关于推进家庭医生签约服务的指导意见》后如何更好地推动家庭医生签约服务工作,以实现分级诊疗、群众满意的目标。"	2017-01-15	苏枫;		2017	7	01	19-22	R197.1		
CJFD2017	以慢性呼吸疾病为切入点建立慢性病整合型分级诊疗新模式	王秀峰;杨汀;王辰;	国家卫生和计划生育委员会卫生发展研究中心;中日友好医院呼吸与危重症医学科三部;中日友好医院;	中国慢性病预防与控制	慢性病;;呼吸疾病;;分级诊疗	"随着工业化、城镇化、人口老龄化进程加快,我国慢性病发病人数快速上升,慢性病导致的疾病负担日益沉重。与传染性疾病不同,慢性病的防治需要构建防、治、康、促衔接整合的连续性服务体系。要有效应对慢性病的挑战,必须改变目前防、治分裂的服务体系和""碎片化""的服务模式,建立以健康为中心的整合型服务体系。为此,习近平总书记在全国卫生与健康大会上明确提出要""让广大人民群众享有公平可及、系统连续"	2017-01-15	王秀峰;	科技部重大慢性非传染疾病防控研究专项(2016YFC1303900);科技部大气污染成因与控制技术研究专项(2016YFC0206502);; 国家自然科学基金软课题(L1422025);; 中国工程科技中长期发展战略研究(2014-zcq-13)	2017	25	01	1-3	R197.1		10.16386/j.cjpccd.issn.1004-6194.2017.01.001
CJFD2017	山西和济肾脏病医院		中国药物与临床	中国药物与临床	山西省第二人民医院;肾脏病;山西省卫生厅;山西医科大学第二医院;医疗联合体;	"山西和济肾脏病医院于2015年11月扩建并迁址于学府街128号兰亭银座,2016年3月12日正式开业,是非营利性医疗机构。经原山西省卫生厅《晋卫办医政[2013]70号》文件核准为二级专科医院,经山西省卫生和计划生育委员会《晋卫办医发[2015]37号》文件批准为山西省第二人民医院医疗联合体单位,于2016年11月22日成为山西医科大学第二医院医疗联合体单位。现为省市医保、省市区新农合定点医院。2016年3月25日,受到山西省卫生和计划生育委员会王进喜书记的视察和指导,肯定了我院在硬件设施上的建设并嘱咐我们要成立党组,进行科学化管理搞科学创新和研究;"	2017-01-15			2017	17	01	156	R-2		
CJFD2017	我国社区医疗机构与医院互动困境及对策探讨	马小磊;杨云滨;肖俊辉;钱珍珠;陈晴;	广东医科大学公共卫生学院;	卫生软科学	医院;;社区医疗机构;;互动;;双向转诊	"从病人、医生、医疗综合信息、转诊标准与路径、政府、医疗保险角度,对社区医疗机构与医院互动中存在的主要问题进行了归纳;并从合理配置卫生人才与医疗资源、强化医生多点执业和服务、提高医疗服务信息化管理水平、制定双向转诊评价指标体系、建立全民健康保险体系和数据库等6个方面,为实现良性互动提出了对策建议。"	2017-01-15	马小磊;	广东省哲学社会科学“十二五”规划项目(GD14XGL45)	2017	31	01	7-10	R197.6		
CJFD2017	“三明经验”对山西省医疗体制改革的启示	张彦波;	山西省人民政府发展研究中心;	生产力研究	医疗体制改革;;三医联动;;药品集中采购机制;;院长年薪制;;分级诊疗	"福建省三明市医改起步较早,以改革药品招采机制、实行院长""年薪制""等为标志性动作,实施了一系列联动改革,取得了明显成效,为其他省市医疗体制改革积累了许多值得借鉴的经验。文章通过深入分析三明在医疗体制改革中的做法和经验,为进一步推进山西省医药卫生体制改革提出切实可行的政策建议。"	2017-01-15	张彦波;		2017		01	89-91	R197.1		10.19374/j.cnki.14-1145/f.2017.01.023
CJFD2017	基于分级诊疗的医疗机构分工协作机制研究	张宏霞;	苏州科技城医院医务处;	中国卫生产业	分级诊疗;;医疗机构;;分工协作;;机制;;研究;;效果	"分级诊疗工作,对于当前医疗机构的良好发展具有积极作用和意义,同时还能够有效为患者提供良好的医疗服务,积极解决患者的病症。基于分级诊疗积极建立起良好的医疗机构分工协作机制,这样能为人们的就诊工作提供良好的前提条件,同时还能够有效促进医疗资源的优化配置。该文主要是从医疗机构分工协作的相关情况入手,针对积极推进医疗机构分工协作机制的工作难点,相应提出了完善健全医疗机构分工协作机制的有效路径。"	2017-01-15	张宏霞;		2017	14	02	153-154	R197.32		10.16659/j.cnki.1672-5654.2017.02.153
CJFD2017	山西和济肾脏病医院		实用医技杂志	实用医技杂志	肾脏病;医疗联合体;	"山西和济肾脏病医院于2015年11月扩建并迁址于学府街128号兰亭银座,2016年3月12日正式开业,是非营利性医疗机构。经原山西省卫生厅《晋卫办医政[2013]70号》文件核准为二级专科医院,经山西省卫生和计划生育委员会《晋卫办医发[2015]37号》文件批准为山西省第二人民医院医疗联合体单位,于2016年11月22日成为山西医科大学第二医院医疗联合体单位。现为省市医保、省市区新农合定点医院。2016年3月25日。受到山西省卫生和计划生育委员会"	2017-01-15			2017	24	01	122	R-2		
CJFD2017	山西和济肾脏病医院		山西医药杂志	山西医药杂志	山西省第二人民医院;肾脏病;山西省卫生厅;山西医科大学第二医院;医疗联合体;	"山西和济肾脏病医院于2015年11月扩建并迁址于学府街128号兰亭银座,2016年3月12日正式开业,是非营利性医疗机构。经原山西省卫生厅《晋卫办医政[2013]70号》文件核准为二级专科医院,经山西省卫生和计划生育委员会《晋卫办医发[2015]37号》文件批准为山西省第二人民医院医疗联合体单位,于2016年11月22日成为山西医科大学第二医院医疗联合体单位。现为省市医保、省市区新农合定点医院。2016年3月25日,受到山西省卫生和计划生育委员会王进喜书记的视察和指导,肯定了我院在硬件设施上的建设并嘱咐我们要成立党组,进行科学化管理搞科学创新和研究;"	2017-01-15			2017	46	01	122	R-2		
CJFD2017	互联网在促进分级诊疗中的应用	王伟林;	浙江大学医学院附属第一医院;	中国科技产业	分级诊疗;医疗模式;互联网平台;	"在信息化时代要改变医院的传统诊疗模式,所以我们建立了分诊、药例、支付等信息化平台,利用互联网平台创建了省市县乡村全覆盖的模式。目前国际上有30家医疗中心和我们进行互联网连接,向下可以连接到地县级,并利用互联网平台进行突发事件救治。我们还利用互联网平台对在利比里亚的中国维和部队进行远程指导,也与欧"	2017-01-15	王伟林;		2017		01	70	R197.1		10.16277/j.cnki.cn11-2502/n.2017.01.046
CJFD2017	邵逸夫医院全科住培模式解析	李鸣莉;	中国医师协会;	中国卫生人才	全科医生;住院医师培训;全科医师;门诊教学;分级诊疗;医疗服务需求;模式解析;	"在加快推进健康中国建设的今天,建立全科医生制度,建设符合医疗服务需求的全科医生队伍,对推动分级诊疗、落实家庭医生签约制度起着至关重要的作用。但是,由于我国全科住院医师规范化培训(以下简称住培)工作起步较晚,存在全科医生培养体系不够健全、学科建设薄弱、师资队伍匮乏、薪酬待遇不高、岗位吸引力缺乏等诸多限制发展的因素。为破解这一难题,行业主管部门、业内专家努力探寻解决之道,多个地区也走出了各具特色的全科医学人才培养之路。其中,浙江大学医学院附属邵逸夫医院(以下简称邵逸夫医院)的经验值得借鉴。"	2017-01-15	李鸣莉;		2017		01	54-58	R197.32		
CJFD2017	患者在双向就诊政策运行中的就医选择	郭小聪;杨颂德;	中山大学政治与公共事务管理学院;中山大学中国公共管理研究中心;	广西民族大学学报(哲学社会科学版)	患者;;双向转诊;;患者信任;;政策制定;;政策执行	"公共政策目标群体的信任对政策执行具有一定影响。城市双向转诊政策至今推出20年却难以执行,其中患者对技术力量薄弱的社区医院不信任是一个重要因素。患者信任是确保双向转诊运行的基本要素,其实质为患者就医需求,其中技术和诊断层次需求是最基本的需求,对就医选择有一票否决作用。患者无法从社区医院中获得信任需求最终导致双向转诊政策执行受阻。公共政策目标群体的信任实质是一种利益诉求,可以从功能性、社会性和政治性3个维度进行分析,需要在政策制定和政策执行过程予以关注和满足。"	2017-01-15	郭小聪;		2017	39	01	27-35	R197.3		
CJFD2017	分级诊疗-基层医疗卫生机构的机遇与挑战	郭应祖;	中核兰州铀浓缩有限公司职工医院;	世界最新医学信息文摘	分级诊疗;;基层医疗卫生机构;;机遇;;挑战	"分级诊疗制度是卫生体制改革的重要环节,是破解目前""看病难、看病贵""的有效途径。在执行分级诊疗制度的过程中,涉及到各级医疗卫生机构和患者的具体利益,阻力和困难加大,风险和机遇并存。这就要求全社会共同努力,找出一整套行之有效的解决问题的办法来。"	2017-01-13	郭应祖;		2017	17	04	192+197	R197.1		
