SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	PubTime-发表时间	FirstDuty-第一责任人	Fund-基金	Year-年	Volume-卷	Period-期	PageCount-页码	CLC-中图分类号	URL-网址	DOI-DOI
CCND2022	培养更多人才 提供优质服务	本报记者 叶传增 白光迪 郑洋洋	人民日报	人民日报	乡村医生;则黑乡;糖尿病;迈皋桥;社区卫生服务;卫生院;专科医师;卫生服务中心;医联体;慢病管理;医疗联合体;优质服务;		2022-11-28	叶传增		2022			3	R197.1		10.28655/n.cnki.nrmrb.2022.012778
CPFD2023	骨质疏松分级诊疗政策解读及方案专家共识	张萌萌;	《中国骨质疏松杂志》;	新时代积极应对人口老龄化研究文集·2022	分级诊疗;;指导意见;;骨质疏松分级诊疗;;双向转诊;;诊断与鉴别诊断;;专家共识	"2015年9月8日,国务院办公厅发布了《关于推进分级诊疗制度建设的指导意见》,为指导各地推进分级诊疗制度建设,围绕总体要求、以强基层为重点完善分级诊疗服务体系、建立健全分级诊疗保障机制、组织实施四个方面提出了意见。分级诊疗是按照疾病的轻、重、缓、急,以及治疗难易程度进行分级,不同级别的医疗机构分别承担规范治疗,实现基层首诊和双向转诊。骨质疏松分级诊疗需要构建一个全新的概念单元、命题和理论体系。其结构实体包括:个体、科室、基层医院、二级医院、三级医院、整合型医疗服务体系等多层组织框架。骨质疏松分级诊疗是对骨质疏松患者全程管理,早发现、早诊断、早治疗,全程管理的人群可分为四组:骨密度正常、骨量减少、骨质疏松、严重骨质疏松。对每组人群制定相应的防治方案,畅通转诊,连续治疗,上下联动,闭环管理。该共识旨在推动骨质疏松分级诊疗工作。"	2022-11-26	张萌萌		2022			7	R580		10.26914/c.cnkihy.2022.048758
CJFDTEMP	张家港市家庭医生签约服务现状研究	孙雯莎;	江苏省张家港市第一人民医院医保科;	中国卫生标准管理	分级诊疗;;家庭医生;;医疗资源;;基层首诊;;全科医生;;健康指导	目的 探讨张家港市家庭医生签约服务当前在分级诊疗制度实行背景下存在的问题及解决策略，为有效提升该地家庭医生签约服务效果提供参考。方法 于2021年9月—2022年5月通过问卷调查获取张家港市居民以及基层医务人员对家庭医生签约服务的认知以及存在问题的看法，并对样本数据进行回归分析。结果 家庭医生签约服务签约率为86.2%，主要为经社区医生介绍签约，对该服务的满意度达到95.1%；医务人员薪酬收入上涨缓慢，宣传不足以及人才匮乏成为阻碍制度推行的主因。结论 张家港市分级诊疗以及家庭医生签约服务的制度落地仍有待加强，需从政策宣传、服务提升以及人才引进等方面持续发力。	2022-11-25	孙雯莎;		2022	13	22	89-95	R197.1		
CJFDTEMP	县域互联网医疗应用演进与推进策略研究	张研;李涛;魏然;	华中科技大学同济医学院医药卫生管理学院;湖北省人文社科重点研究基地农村健康服务研究中心;	中国卫生政策研究	互联网医疗;;医共体;;分级诊疗;;远程医疗;;服务协作	县域内医疗资源配置呈“倒三角”格局，上下级医疗机构间服务协作不力，导致基层卫生机构服务能力趋弱，城乡医疗服务供需失衡，是当前基层卫生服务体系治理的客观难题。实践表明，互联网技术与医疗服务的结合能够革新医疗服务协作场景，消除医疗服务的时空限制，提升医疗资源配置效率。本研究剖析了当前互联网医疗的服务模式，提出了互联网医疗在县域的应用场景和推进策略，其核心切入点应落脚于服务协作的即时性与可及性，依托基层医生协助，构建供需双方共同参与的互联网医疗新模式。同时，通过政府主导、多主体深度协同以建立良性的县域互联网医疗应用生态，并对服务模式的技术有效性、医患可接受性、风险可控性和规模经济性四个方面展开系统评估，有序筛选适宜的模式推进。	2022-11-25	张研;	国家自然科学基金面上项目(71974064)	2022	15	11	53-59	R-05		
CJFDTEMP	中国紧密型县域医共体医保支付的财务脆弱性与风险保护：风险识别、经验镜鉴与政策路径	陈迎春;谭华伟;	华中科技大学同济医学院医药卫生管理学院;	中国卫生政策研究	市级统筹;;县域医共体;;医保支付;;财务脆弱性;;风险保护	抗风险能力是医共体高质量可持续发展的关键。识别医保基金流动和风险转移过程中可能损害医共体医保支付预算充足性、支付有效性、结算激励性的风险源，能有效移除紧密型县域医共体医保支付的财务脆弱性。本文首先搭建了紧密型县域医共体医保支付脆弱性形成机制的分析框架，对侵蚀医保支付的预算充足性、支付兼容性、结算激励性多元风险进行风险识别。在系统调研国际上整合型医疗组织以价值和人口基础支付、风险调整、风险走廊、医保支付充足性评价为核心的财务脆弱性风险保护经验的基础上，结合中国实际，从预算充足性、支付兼容性、结算激励性、医保支付充足性评估四个维度构建紧密型县域医共体医保支付财务脆弱性的风险保护机制。	2022-11-25	陈迎春;	国家自然科学基金面上项目(71974066)	2022	15	11	1-10	F842.684;R197.1		
CJFD2022	市级区域专病协同防治系统设计与应用	汤景云;朱杰;顾嘉奇;	苏州市卫生计生统计信息中心;	医学信息学杂志	专病;;协同防治;;移动物联网;;双向转诊	"分析苏州市区域专病协同防治系统业务需求,介绍其整体业务流程、功能架构、关键技术设计。借助移动物联网等技术,构建市级区域专病协同防治体系,指出该体系的建立有助于形成全方位、全周期、规范化的健康管理。"	2022-11-25	汤景云;	苏州市“科教兴卫”青年科技项目“区域专病协同防治系统建设应用研究”(项目编号:KJXW2019056)	2022	43	11	78-81+93	R-05;TP311.52		
CJFD2022	双向转诊模式及运行机制的探讨	李佳林;申思哲;龙达;	邵阳市中心医院急诊科;	中国中医药现代远程教育	双向转诊;;分级诊疗;;运行机制	随着我国医疗卫生体制改革的推进，分级诊疗制度已经得到逐步落实，并且取得一定成效。但目前仍然存在亟待解决的问题，其中以上下级转诊不畅问题尤为突出，在一定程度上阻碍了双向转诊的实施。为了优化邵阳市卫生资源配置，方便人民就医，在邵阳市中心医院及对口支援医院之间进行了双向转诊模式的研究，为理顺院级转诊机制，探索推动上下级医疗卫生机构无障碍转诊的道路建立提供参考。	2022-11-25	李佳林;	湖南省卫生健康委员会一般指导课题【No.20201254】	2022	20	22	186-187	R197.1		
DKFX2022	广东省县域医共体建设现状分析与运行效果评价——基于二阶聚类和秩和比法	郑彩云;黄奕祥;王欣;	中山大学公共卫生学院;	现代预防医学	县域医共体;;建设现状;;运行效果;;二阶聚类;;秩和比法	"目的 分析2021年广东省县域医共体的建设现状及运行效果。方法 基于广东省县域医共体绩效评价数据，采用二阶聚类分析医共体责任、管理、服务和利益共同体的建设差异；运用秩和比法评估县域就医格局形成情况、医疗卫生服务能力、医疗卫生资源利用情况和医保基金使用效能。结果 党委政府主导的落实程度最高为81.43%，医保管理改革的落实程度最低为4.29%。聚类分析发现积极推进医共体建设的县域占34.80%，缓慢推进的县域占65.20%。秩和比结果显示就医格局形成情况的回归方程为■=0.122Probit-0.109(F=6 971.721,P"	2022-11-25	郑彩云;	国家自然科学基金（71804202）	2022	49	22	4132-4138	R197.1		10.20043/j.cnki.MPM.202205700
CJFD2022	基于分级诊疗路径的慢性病防治体系建设探讨	牛雨婷;赵允伍;王晓松;王珩;	安徽医科大学卫生管理学院;安徽医科大学第一附属医院;	卫生经济研究	分级诊疗;;慢性病防治;;慢性病管理;;医防融合	当前，我国慢性病防治体系建设初见成效，但也普遍存在医保覆盖范围不全、基层慢性病防治资源匮乏、居民健康管理意识差、慢性病信息化建设不规范等问题。建议从分级诊疗路径推进慢性病防治体系建设，通过完善外部保障机制，优化内部运行机制，促进慢性病防治体系的全方位发展，为居民获得高质量、高效率的慢性病防治服务提供保障。	2022-11-25	牛雨婷;	国家重点研发计划“主动健康和老龄化科技应对”（2020YFC2006500、2020YFC2006502）	2022	39	12	8-12	R197.1		10.14055/j.cnki.33-1056/f.2022.12.020
CCND2022	做好全民健康“数管家”	本报记者 唐志梅 本报通讯员 王法成	德州日报	德州日报	电子健康档案;全民健康;宁津县人民医院;卫生院;电子健康卡;分级诊疗;就诊卡;微信公众号;		2022-11-22	唐志梅		2022			2	R197.1		10.28210/n.cnki.ndzbr.2022.002262
CJFDTEMP	整体性动态治理视角下的县域医共体建设——以Z县为研究对象	任勇;朱丽;	华东政法大学;广西民族大学;	国家现代化建设研究	健康中国战略;;分级诊疗;;县域医共体;;整体性动态治理	县域医共体是行政主导建设的县、乡、村三级医疗卫生服务机构间分工合作的组织模式。建设县域医共体，是满足人民群众日益多元的健康需求、保障人民群众生命健康的共同体组织过程，与健康中国战略背景下加快建设分级诊疗体系、推进基层医疗卫生服务供给体系变革高度契合。围绕着中国县域医共体建设，笔者在阐述县域医共体建设与整体性动态治理逻辑关联的基础上，以整体性动态治理分析框架透视了Z县医共体建设进程中权力结构关系的调适，分析了县域医共体建设的实践路径，即以满足基层人民群众健康需求为导向来实现健康决策整合，通过层级控制与自主发展的动态平衡来支撑县域医共体的整合式运行，以“共建共享”的治理思路达成“人人健康”的治理目标。	2022-11-20	任勇;	中宣部宣传思想青年英才自主选题“中国国家治理的基础理论与实践经验研究”（项目编号：202019）;; 广西哲学社会科学规划研究课题青年项目“重大突发公共卫生事件下广西地区健康治理体系韧性力研究”（项目编号：20CGL003）	2022	1	05	73-86	R197.1		
CJFD2022	实时交互模式的统一预交金平台在县域医共体的实践应用	邓意恒;黎俊杰;何家振;李骏华;欧阳少谦;严德星;李轩豪;左智贤;	连州市医疗总院;	中国信息化	县域医共体;预交金;实时交互;实践应用;	一、建设背景目前，连州市所有公立医疗机构均通过预交金模式进行门诊就诊，有效解决病人缴费排队多的问题，特别是对于慢病患者更能提高就诊效率。但门诊预交金沉淀余额并不能实现跨院区的通存通取通用，余额一直保留在各自医院，各自为政；患者每到一家医院就诊都要交预交金，存在出现反复退缴的情况，影响患者的就医体验感；没有合法的第三方金融机构监管，存在乱用门诊预交金沉淀余额现象，	2022-11-20	邓意恒;		2022		11	43-47	R197.1		
CJFD2022	基于医联体的“3+2+1”联合药学门诊规范化建设与实践	赵新才;徐嵘;朱万虎;杨莉;王永刚;江静舟;郭澄;张剑萍;	上海交通大学医学院附属第六人民医院药剂科;上海交通大学医学院附属第六人民医院肿瘤内科;上海市徐汇区康健社区卫生服务中心药剂科;	中国药业	联合药学门诊;;药学服务;;药师;;药物治疗管理;;医疗联合体	目的 探讨医疗联合体（简称医联体）“3+2+1”联合药学门诊新型药学服务模式的构建方式。方法 参考美国药物治疗管理模式服务要点，结合上海交通大学医学院附属第六人民医院（简称市六医院）门诊实际工作流程，首先于2018年6月在该院开设肿瘤药学门诊，并设计开发药师工作站信息化平台，建立规范化工作流程，药师对肿瘤药学门诊的运行效果进行初步评价。通过肿瘤药学门诊规范化建设与实践，由三级甲等医院的药师团队对医联体社区医疗机构的药师团队进行专业指导及工作模式的培训，推动建立联合药学门诊。结果 2021年5月20日、25日，市六医院药剂科分别与医联体内的徐汇区康健街道社区卫生中心和上海市第八人民医院（简称市八医院）共建“市六医院-康健联合药学门诊“”市六医院-市八医院联合药学门诊”，实现了医联体内药学服务连续化、同质化。截至2021年8月，市六医院肿瘤药学门诊接诊1 469次，共发现并处理药物相关问题172件，药品不良反应305件，其他伴发疾病817件。结论 “市六医院-市八医院-康健街道社区卫生中心”三位一体联合药学门诊是一种全新的“3+2+1”联合药学门诊模式，实现了医联体内药学服务同质化，提升了区域内药学服务能力。药师建立药学门诊，参与患者药物治疗管理，有利于保障患者用药安全，对临床具有重要意义。	2022-11-20	赵新才;	上海市2020年度卫生健康委老龄化和妇儿健康研究专项[2020YJZX0205]	2022	31	22	8-12	R95		
CJFD2022	县域医共体内药学服务同质化阶段性探索实践	石爱平;恽祥惠;吕建峰;顾玲;陈坤福;	江苏省泰兴市人民医院;	中国药业	县域医共体;;药学服务同质化;;对口帮扶;;互联网+;;创新药学服务;;行政协调	"目的 提升县域医疗服务共同体（简称医共体）内药学服务和药事管理水平。方法 选择江苏省泰兴市人民医院医共体内5家社区卫生服务中心作为试点医院，与该院一起共同构建药学服务同质化体系。2018年5月至2019年4月，通过对口帮扶、互联网+创新药学服务（IPS）、行政协调相结合的方式促进试点医院实现药学服务同质化。比较实施同质化前后试点医院药事管理质控数据（门诊处方合格率、抗菌药物使用合理率、抗菌药物使用强度、基本药物使用金额占比、麻精药品管理评分、病区药品管理评分）的改善情况、药师及所辐射的社区居民对药学服务的认知情况。结果 实施后，试点医院的平均门诊处方合格率、抗菌药物使用合理率、抗菌药物使用强度、基本药物使用金额占比、麻精药品管理评分、病区药品管理评分分别为（90.76±3.86）%,(78.59±4.99)%,58.23±3.60,(66.27±2.65)%,(95.40±1.14)分和（83.00±3.16）分，显著优于实施前的（70.96±6.26）%,(59.38±3.00)%,71.59±3.18,(56.77±2.66)%,(83.40%±4.39)分和（56.20±8.76）分（P"	2022-11-20	石爱平;	江苏省医院协会医院管理创新研究课题[JSYGY-3-2019-37]	2022	31	22	15-18	R95		
CJFD2022	区域总额预算下开展紧密型县域医共体打包付费的思考	宋桂杭;	甘肃省医疗保障服务中心;	中国医疗保险	医保基金;;区域总额预算管理;;紧密型县域医共体;;“打包”付费	在医保市级统筹的背景下，实施区域总额预算下的DRG/DIP医保支付方式改革和建立紧密型县域医共体双重改革时，探索区域总额预算管理下的紧密型县域医共体“打包”付费机制是亟待解决的问题，对协调统筹区与县域医共体支付方式差异、确保上述两项改革目标的实现有重要意义。本文通过梳理相关政策和研究文献，基于笔者自身在医保支付方式改革工作实践过程中的思考，提出了对紧密型县域医共体医保基金“打包”付费预算的政策建议。对于目前处于探索和试点阶段的改革来说，这种政策思考还有待实践进一步检验和完善。	2022-11-20	宋桂杭;		2022		11	50-53	R197.1;F842.684		10.19546/j.issn.1674-3830.2022.11.009
CJFD2022	综合慢病管理在社区慢性病功能性便秘管理中的应用	王宏;李汝东;程继祖;	山东省立第三医院胃肠外科;山东省济南市天桥区桑梓店镇卫生院;	中国病案	分级诊疗;;MDT;;功能性便秘;;社区慢性病管理	"目的 探讨分级诊疗背景下综合医院多学科诊疗模式在功能性便秘社区慢性病管理中的应用效果,为功能性便秘的治疗提供参考。方法 选取2020年1月1日-2020年12月31日某社区常驻居民中慢性功能性便秘患者160例，随机数字表法分为2组各80例，对照组进行常规管理，研究组联合分级诊疗背景下综合医院MDT模式管理，对比2组患者排便情况、便秘患者生存质量量表及Wexner评分、医护满意度以及2组患者心理状态的差异。结果 干预后研究组患者排便次数、困难度及大便性状评分改善程度评分(4.7±0.7)、(2.1±0.5)、(3.1±0.8)分较对照组(3.1±0.4)、(3.1±0.7)、(3.6±0.9)分，有统计学差异(P<0.05);PAC-QOL及Wexner评分研究组下降程度(14.7±2.7)、(7.1±2.5)分较对照组(23.1±6.4)、(13.1±3.7)分，有统计学差异(P<0.05)；研究组患者和医护人员对本管理模式的满意度评分(92.4±3.2)、(94.5±4.3)分较对照组(84.3±3.1)、(84.3±3.1)分，有统计学差异(P<0.05)；研究组SDS及SAS评分(43.2±3.1)、(42.6±3.5)分较对照组(65.3±3.2)、(55.6±3.2)分，有统计学差异(P"	2022-11-18	王宏;	山东省基层卫生科技计划项目(JCK20009)	2022	23	11	109-112	R574.62		
DKFX2022	医保支付方式改革推进分级诊疗的实践与成效——以玉环市人民医院健共体集团为例	董寅;张高峰;黄月红;颜春芳;	玉环市人民医院健共体集团;	中国农村卫生事业管理	县域医共体;;医保支付方式改革;;分级诊疗;;实施路径;;医保总额预算;;按人头付费;;DRG	玉环市自实施县域医共体建设以来，在医保部门指导下基于医保支付方式改革进行探索分级诊疗的实施路径，通过服务模式和管理模式的优化，运用医保总额预算管理、建立“结余适当留用、超支合理分担”机制、门诊病人结合家庭医生签约服务按人头包干付费、住院服务按疾病诊断相关分组(DRG)、统筹区差别化报销等政策手段，为有效促进分级诊疗制度的落地提供支撑。	2022-11-17	董寅;	浙江省医药卫生科技计划项目(2020KY1230);; 浙江省医院协会项目(2021ZHA-KEB210、2022ZHA-QL104);; 玉环市2020年度社发类科技计划项目(202013)	2022	42	11	791-795	R197.1		10.19955/j.cnki.1005-5916.2022.11.006
CJFN2022	深圳市当前分级诊疗制度建设中亟待解决的问题及其对策建议	陈颖坚;王淑玲;吴雯;黄晓玥;卢彬;	汕头大学医学院;	才智	深圳市;;分级诊疗;;双向转诊;;家庭医生	深圳市自2016年推行分级诊疗制度以来，虽取得了重大成效，但依然存在一些亟待解决的问题：医疗资源相对匮乏，“院办院管”管理模式存在不足，双向转诊阻力大，家庭医生团队建设不成熟。对策与建议：优化政府财政投入的结构和方式；引进、培养医疗人才，提高医疗服务质量；社区健康服务中心脱离举办医院；以患者为中心进行转诊；加强家庭医生团队建设。	2022-11-16	陈颖坚;		2022		36	140-142	R197.1		
CJFD2022	5G技术赋能医疗联合体智慧化	李宏涛;曹茂诚;	深圳市宝安区人民医院;	中国电信业	医疗联合体;智慧化;	我国当前面临工业化、城镇化、人口老龄化、疾病谱和生活方式等不断变化带来的卫生健康问题。建设和发展医疗联合体，是贯彻以人民为中心的发展思想、落实医改重点任务，深化医疗、医保、医药联动改革，合理配置资源，使群众享受优质、便利医疗服务的重要举措，随着健康中国战略的实施，医联体的建设成为必然趋势。在医联体建设和发展过程中，	2022-11-15	李宏涛;		2022		11	78-80	R-05;F626;F49		
CJFD2022	疫情后推进分级诊疗面临的挑战和对策	付明卫;	中国社会科学院经济研究所;	齐鲁学刊	分级诊疗;;自由执业;;定点医生制度;;强制性信息披露机制	新一轮医改2009年启动以来，中国的分级诊疗状况没有得到根本改善，大医院看病拥挤状况未见好转。这不仅使“看病贵”问题进一步恶化，而且就目前而言，也不利于新冠肺炎疫情防控。分级诊疗状况日益恶化的根本原因是，中国的公立医疗体系施行行政等级化管理制度，给等级越高的医疗机构分配更好的资源。大型公立医院在抗击新冠肺炎疫情中的出色表现，使得各地纷纷新建大型公立医院，民营医疗不可靠的错误观念再次兴起，给推进分级诊疗带来巨大挑战。促进分级诊疗有必要大力发展民营医疗。疫情后推进分级诊疗可从几个方面入手：建立医保定点医生制度和强制性信息披露机制，取消新进医生的事业单位编制，废止社区卫生服务中心和卫生院的收支两条线制度。	2022-11-15	付明卫;	国家社会科学基金一般项目“我国医院行业市场机制有效性的实证研究”(17BGL170)	2022		06	136-147	R197.1		
CJFD2023	基于慢性肾脏病管理的精准分级诊疗应用实践	朱海燕;王朝昕;孙万驹;	上海市浦东新区人民医院信息科;上海交通大学医学院公共卫生学院;上海市浦东新区人民医院院部;	中国全科医学	"分级诊疗;;肾疾病;;肾功能不全,慢性;;医联体;;CKD知识库;;健康管理;;社区卫生服务"	分级诊疗制度是优化基本医疗卫生制度的重要步骤，但落地实施时遇到阻碍，因存在转诊标准不一、空间不连贯和时间滞后等问题，医联体模式推进存在难度。上海市浦东新区人民医院联合7家社区卫生服务中心，构建了一套以信息化为支撑的川沙医联体慢性肾脏病（CKD）专病精准分级诊疗管理方案。以CKD病种为例，基于指南梳理CKD患者的疾病管理规律，建立医疗信息联通共享、转诊规则标准的CKD专病分级诊疗知识库，设计区域CKD专病分级诊疗系统，构建了基于医院-社区联动管理的专病分级诊疗一体化管理模型。且实证应用评价显示，基于CKD知识库的专病分级诊疗模式，可以精准定位易发和高危人群，及时筛查评估CKD早期患者，提升CKD患者的健康管理和诊疗效率。	2022-11-15 09:13	朱海燕;	上海市浦东新区卫生健康委员会卫生计生科研项目（PW2019D-14）——基于双向转诊循证决策系统的区域慢性病防治一体化模式研究	2023	26	06	749-753+768	R197.1	https://kns.cnki.net/kcms/detail/13.1222.r.20221111.0908.008.html	
CJFD2022	依托三大慢病管理平台建设 推进慢病医防融合管理	付之平;刘金彪;闫庆金;	河北省黄骅市官庄乡中心卫生院全科;河北省黄骅市官庄乡中心卫生院骨科;河北省黄骅市官庄乡中心卫生院内科;	中国农村卫生	慢病管理平台;;医防融合管理;;分级诊疗	基层慢病管理是各级党委政府和各级卫生健康主管部门关注的重点和难点，卫生院在各级领导的大力支持下，依托我市的健康黄骅品质医疗行动和健联体建设，通过建设MMC、iHEC和幸福呼吸项目组三大慢病管理平台，有效弥补了基层慢病管理的短板和弱项，辖区慢病患者的管理率和达标率明显提高，基层医务人员的慢病管理水平也逐步提升，基层首诊、双向转诊、急慢分治、上下联动的慢病医防融合分级诊疗管理模式逐步确立。	2022-11-15	付之平;		2022	14	11	43-45	R197.1		
CJFD2022	多家主体医院共建的国家医学中心协作机制探讨	耿铖;王丹;高晶磊;	北京大学口腔医院/国家口腔医学中心/国家口腔疾病临床医学研究中心/口腔生物材料和数字诊疗装备国家工程研究中心国家口腔医学中心办公室;国家卫生健康委卫生发展研究中心药物评估研究室;	中国卫生标准管理	多中心协作;;国家医学中心;;四位一体协同治理;;优质医疗资源下沉;;高效医疗服务体系建设;;分级诊疗	为推进我国医疗服务体系均衡发展，统筹规划全国优质医疗资源，多家主体医院共建或成为国家医学中心建设发展趋势。本文对已设置的国家医学中心开展现状调查，以错位发展、优势互补为核心，以国家口腔医学中心多中心协作机制的实践为基础，通过建立主任联席会议制度、组建专科联盟、创新人才联合培养模式、开展多中心临床研究、推进疾病防治等举措，构建了集管理、运行、评价和沟通四位一体的协同治理机制，以期进一步丰富国家医学中心建设内涵、提升国家医学中心影响力，对其他多中心国家医学中心协作，共同构建高效医疗服务体系提供科学借鉴。	2022-11-15	耿铖;	北大口腔医学院第十届管理科研基金项目（2021GLJJ06）	2022	13	21	66-70	R197.3		
CJFD2022	全国第二！安徽加快县域医共体建设共享“健康红利”		中国产经	中国产经	县域医共体;	日前，国家卫生健康委基层司发布2021年度紧密型县域医共体建设评价结果，安徽省连续两年排名全国第二。县域医共体于2015年由安徽首创，国务院医改办在全国推广安徽省“天长模式”。此后，县域医共体内涵不断升级，创新“两包三单六贯通”建设路径，组织开展县域医防融合试点，持续巩固完善医共体改革成果。近年来，安徽省加快推进紧密型县域医共体建设，提升基层医疗服务能力，不断满足群众健康需求。	2022-11-15			2022		21	92-93	R197.1		
CCND2022	提升诊疗能力 降低用药负担	本报记者 申少铁	人民日报	人民日报	罕见病用药;协作网;北京协和医院;国家医保药品目录;远程会诊;双向转诊;		2022-11-11	申少铁		2022			2	R197.1		10.28655/n.cnki.nrmrb.2022.012170
CJFDTEMP	淮安市基层医疗卫生机构分级诊疗中存在的问题及对策	杨小云;黄晓光;	南京医科大学;	科学咨询(科技·管理)	医疗卫生;;分级诊疗;;问题;;对策	现阶段，我国分级诊疗政策体系已逐步完善，医疗卫生机构分工协作机制也已基本形成，但仍然存在不少的问题。淮安市虽然已经按照新医疗制度来构建医疗体系，但是基层医疗卫生机构没有增加医疗人员，没有按照新体系构建相应部门，导致医疗水平低，医疗系统的改革没有从根本上解决问题，制约了医疗卫生服务体系的发展，限制了当地居民的生活健康水平。因此，了解淮安市基层医疗卫生机构分级诊疗中基层医疗卫生机构存在的问题至关重要，对存在的问题给予解决才能达到分级诊疗的目的，提高医疗资源利用率，提高国民健康水平。	2022-11-10	杨小云;		2022		11	104-106	R197.1		
CJFD2022	"做强总院学科建设,推动优质医疗资源下沉! 慈溪市人民医院走好县域医共体高质量发展之路"	孙武昆;	慈溪市人民医院医疗健康集团;	宁波经济(财经视点)	县域医共体;优质医疗资源;慈溪市人民医院;高质量发展;	走好“关键棋”人才引育夯实医院发展基础人才是医院高质量发展的根本。近年来，慈溪市人民医院非常注重人才队伍的建设，不断完善职称评聘改革，优化员工职业发展渠道，深化薪酬制度改革。医院以走好“关键棋”的勇气，制定医共体人才培养计划，加强人才引进力度，加快青年人才培育。医院借力上级合作医院，通过一起参与手术、教学查房等，提高本地学科人才的技术水平；以党建带业务，建立优秀青年培养入党、青年党员提升业务的双培养机制。	2022-11-10	孙武昆;		2022		11	67-68	R197.1		
CJFD2022	三级医院和社区医院联动的风湿免疫疾病药物治疗管理模式的构建	张乐;陆国红;吕良敬;李挺;王晓栋;叶霜;林厚文;	上海交通大学医学院附属仁济医院药剂科;上海交通大学医学院附属仁济医院风湿科;	上海医药	药物治疗管理;;风湿免疫疾病;;分级诊疗;;临床药师	为确保风湿免疫疾病患者在基层医疗机构续方及随访过程中获得与在三级医院同质化的治疗与管理，我们构建了三级医院和社区医院联动的风湿免疫疾病药物治疗管理模式。通过药物流行病学调查明确患者的需求，并通过真实世界研究优化药物治疗管理，以多学科协作管理模式规范药学服务标准，不仅缓解了社区医院专科药师匮乏的窘境，患者能在社区医院得到所需的药学服务，而且保证了患者在社区医院治疗的安全性、有效性和经济性，实现了不同级别医疗机构间双向的纵向转诊和医疗资源上下级联动的就医新秩序。	2022-11-10	张乐;		2022	43	21	9-11	R593.2		
CCND2022	中国医改，有中国式办法	本报记者 王美华	人民日报海外版	人民日报海外版	中国医改;医保局;DRG;区域医疗中心;支付方式改革;分级诊疗;公立医院;医疗卫生机构;医保基金;现代医院管理制度;签约服务;中国式;		2022-11-08	王美华		2022			2	R197.1		10.28656/n.cnki.nrmrh.2022.003527
CJFD2022	江苏沭阳县推进分级诊疗	殷星;	江苏省沭阳县高墟镇卫计中心;	人口与健康	分级诊疗;沭阳县;	江苏省沭阳县深入推进医疗改革，不断完善“基层首诊、双向转诊、急慢分治、上下联动”的分级诊疗机制，科学合理调配、充分激活发挥县乡村三级医疗资源作用，更好地为广大群众提供医疗和卫生健康服务。强化宣传引导。沭阳县卫生健康局通过印发资料、摆放展板、发送微信、电子显示屏滚动播放等方式，深入宣传分级诊疗流程、相关政策规定等，改变群众传统的就医习惯和观念，打破“患病就往大医院跑”的就医心态，为推动分级诊疗工作营造良好宣传氛围。县乡密切配合。沭阳县卫生健康局积极建立县域内医疗联合体，县人民医院、县中医院等多家县级医院分别与全县30家乡镇医院建立了合作办医联合体，通过项目资金帮扶、技术指导培训、医生跟班学习、医疗设备引进等方式，进一步提高乡镇医院的医疗业务能力和服务水平，为群众提供高质量的软硬件服务。同时，深入推进家庭医生签约服务工作，为群众提供基本医疗、预防保健、公共卫生等服务，并引导患者合理就医、科学就医、就近就医。	2022-11-08	殷星;		2022		11	9	R197.1		
CJFD2022	依托紧密型县域医共体 构筑慢病医防融合新路径	莫孙滨;	广东省清远市卫生健康局;	人口与健康	县域医共体;紧密型;新路径;	近年来，广东省连州市医共体以省级紧密型县域医共体医保支付方式综合改革试点和医防协同试点创建工作为契机，以高血压、糖尿病（以下简称“两慢病”）防治管理为突破口，积极探索实行“两慢病”免费药物治疗，做实慢病医防融合，构建起县乡村三级联动分级诊疗模式，使得县域慢性病防控管理能力整体提升，努力使群众不生病、少生病，切实推动从以治病为中心转向以人民健康为中心转变。	2022-11-08	莫孙滨;		2022		11	35-36	R197.1		
DKFX2022	基于TOPSIS的分级诊疗实施效果评价研究——以湖南省某市为例	李杨;路庆;钟杰;张天成;	南华大学公共卫生学院;衡阳市卫生健康委员会医政医管科;南华大学附属南华医院;	实用预防医学	分级诊疗;;TOPSIS法;;综合评价;;实施障碍	"目的 以湖南某市为例，评价分级诊疗政策在我国实施的效果，并讨论实际运行过程中的障碍及其解决对策。方法 从该市分级诊疗试点工作信息上报平台中提取2015—2020年的分级诊疗实施效果相关指标，采用较理想解排序法(technique for order preference by similarity to ideal solution, TOPSIS)对该市实行分级诊疗政策的实施效果及进展情况作综合评价。结果 从2015—2020年，Ci值依次为0.046、0.062、0.295、0.363、0.759、0.913,该市的分级诊疗运行情况数据评价得分Ci逐年提高，2015年该市分级诊疗实施效果最不明显，2020年最为明显。结论 该市的分级诊疗实施效果显著，但仍存在着医疗卫生机构职能定位不明确和基层医疗卫生机构发育迟缓的问题，需要继续加大政府的宏观调控作用，加强基层医疗卫生机构的能力建设和切实利用好“互联网+医疗”。"	2022-11-07	李杨;	2021年中央引导地方科技发展资金湖南省提前批(2021QZY017)	2022	29	11	1395-1398	R197.1		
