SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	PubTime-发表时间	FirstDuty-第一责任人	Fund-基金	Year-年	Volume-卷	Period-期	PageCount-页码	CLC-中图分类号	URL-网址	DOI-DOI
CPFD2015	对600名门诊患者双向转诊知晓率及意愿影响因素的分析研究	吕琳;庄岩;李睿;夏艾抒;祁丽云;琚涛;王琳;	昆明医科大学第二附属医院;武警后勤学院卫生事业管理教研室;	中国转化医学和整合医学研讨会论文综合刊	社区卫生服务;;双向转诊;;知晓率;;意愿	"目的:调查门诊患者对双向转诊知晓率及转诊意愿,分析其影响因素,为实施双向转诊提供参考。对象与方法:对昆明市3家省级医院、4家社区卫生服务中心和3家县级医院、1家州市级医院共600名门诊患者问卷调查,同时对22名就诊患者个人访谈。结果:所调查600名门诊患者中,双向转诊知晓率为39.7%,影响知晓率的因素有:年龄、文化程度、月收入、职业、医保形式、居住地有无社区卫生服务机构、首选医疗机构、对实施双向转诊态度;对知晓双向转诊的238名患者调查双向转诊意愿,愿意接受上转90.8%,不接受上转9.2%;愿意接受下转79.8%,不接受下转20.2%。影响双向转诊意愿的因素有:医疗机构的诊疗技术占52%,地理因素43.1%,病情因素18.5%,就诊感受15%,费用因素9%,药品疗效和品种齐全程度8.3%以及患者对医生的信任度等。反映出对双向转诊制度宣传不够,保障机制不全,医患双方对社区首诊和双向转诊意识淡薄,上级医院和社区卫生服务机构的信息、联动不够,社区软硬件条件较弱等问题。结论:门诊患者对双向转诊知晓率总体偏低,社区卫生服务机构的服务能力是影响患者转诊意愿的主要因素;双向转诊的有效运行仍然需要有关政策的保证和扶持,大力改善社区卫生服务机构的条件,向全社会广泛宣传有关政策;加强全科医生培养;加强不同级别医疗机构间的互动。"	2015-01-01	吕琳;庄岩;李睿;夏艾抒;祁丽云;琚涛;王琳;	云南省教育厅科学研究基金(2012Y034)	2015	Vol.23		2	R197.3		
CCND2014	公立医院改革 搭上框架再装修		健康报	健康报	公立医院改革;多点执业;分级诊疗;		2014-12-29			2014			3	R197.3		
CCND2014	严厉监管是整治“看病难、看病贵”的良策	本报记者 蒋兴华	贵州政协报	贵州政协报	看病贵;看病难;基本医疗保险;乡镇卫生院;流通环节;双向转诊;		2014-12-16	本报记者 蒋兴华		2014			2	D628		
CCND2014	没有分级诊疗 看病难看病贵永远解决不了	本报记者 王聪聪	中国青年报	中国青年报	分级诊疗;看病难看病贵;陈秋霖;		2014-12-12	本报记者 王聪聪		2014			3	R197.1		
CMFD2015	政府监管下的三级医院与社区卫生服务机构互动研究	许刚	上海师范大学	上海师范大学	政府监管;;社区卫生服务;;三级医院;;互动;;适宜技术推广	"社区卫生服务是医疗卫生和社会经济发展的必然要求，随着生活水平的不断提高，居民对医疗保健服务的需求也在不断增加，发展社区卫生服务也随之变得越发紧迫。目前我国的社区卫生服务事业在发展的过程中正面临着涌现出来的诸多问题和障碍，相关政府部门在社区卫生事业发展的整体架构和系统把握上存在欠缺，而基层卫生服务机构则由于对应的政策制定不能有效适应实际情况，长期得不到人民群众认可，使其发展受到制约。所以，为了建立一种长期有效的发展机制，扭转社区卫生服务医疗资源浪费的现状，我们应该让三级医院在政府的主导推动下参与到社区卫生服务的发展当中，利用三级医院的资源优势,提高社区卫生服务的医疗质量，推动社区卫生服务的良性发展。 笔者在参与无锡市第三人民医院对社区卫生服务机构开展适宜技术推广的过程中，结合学术界现有的理论成果，采用文献分析、比较分析、归纳研究、问卷调查等方法，分析社区卫生服务存在的问题与原因，并将国外成功经验与中国特色实际相结合，从理论上为社区卫生服务的发展寻找解决思路，从而论证由相关政府部门、三级医院、社区卫生服务机构及社会各界的互动以达成社区卫生服务满足人民群众医疗需求的可行性。最后，对具体的互动方案进行详细的说明,并提出了在开展过程中应注意的一些问题。 以适宜技术推广为主要内容的三级医院与社区卫生服务机构互动在提高社区卫生服务机构的服务质量,为广大群众创造方便满意的就医途径方面，无论在已提出的不同发展模式学说中，都是不可避免的重要一环，也必将成为未来一段时期内实践研究的主流热点。而政府在此过程中，发挥着制定政策，保障投入，协调干预，考核监督等一系列主导作用，如何更加灵活地运用各种手段构建可持续系统，优化激励机制，发动社会各界共建社区首诊的积极性，则有待更多更广泛的经验教训积累及在此之上进一步的深入研究给予我们更加明晰的答案。"	2014-12-07	许刚		2014		04	58	R197.32		
CCND2014	推行分级诊疗宜“奖”不宜“罚”	晏扬	新华每日电讯	新华每日电讯	分级诊疗;参保者;社区首诊;新农合;		2014-12-01	晏扬		2014			1	R197.1		
CCND2014	推行分级诊疗宜“奖”不宜“罚”	晏扬	嘉兴日报	嘉兴日报	分级诊疗;参保者;新农合;医疗费用;		2014-11-28	晏扬		2014			1	R197.1		
CCND2014	人才培养困局该怎么破	本报记者 谭嘉	健康报	健康报	医学人才培养;卫生计生;临床医学人才;住院医师规范化培训;毕业后教育;医学教育;医教协同;分级诊疗;		2014-11-28	本报记者 谭嘉		2014			2	R197.1		
CCND2014	开通医疗跨省直通车 山区群众健康有保障	李晓华 记者 刘汇	陕西日报	陕西日报	医疗;直通车;白河县;县中医院;公共卫生服务;医疗联合体;群众;开通;		2014-11-24	李晓华 记者 刘汇		2014			2	R197.1		
CMFD2016	中小城市分级诊疗制度实证研究	杜平	上海交通大学	上海交通大学	分级诊疗;;双向转诊;;中小城市	"以“基层首诊、分级诊疗、双向转诊”为核心的分级诊疗制度被视为化解“看病难”“看病贵”一种重要手段,近年来受得广泛的关注和重视。在党的十八届三中全会通过的《中共中央关于全面深化改革若干重大问题的决定》中,将“完善分级诊疗模式,建立社区医生和居民契约服务关系”作为深化医药卫生体制改革重要举措写入文件中。全国各地也进行多种试点,说明分级诊疗在多年的叫好不叫座之后,即将进入全面实施。本文通过五个部分进行研究。第一章,介绍研究的背景、目的和意义、国内外研究综述、概念界定、研究思路与方法。第二章,从理论视角,研究了分级诊疗出发点、进行了利益相关者分析,介绍了三种不同的分级诊疗模式。第三章,以中小城市太仓为例,对其建国以来卫生体制进行分析,总结分级诊疗的兴起、衰退、重构的历史背景及其过程。第四章,采用问卷调查方式,对太仓2所二级医院与3所基层医院的376名患者、222名医务人员进行调查,得出了患者与医务人员对分级诊疗态度存在差异,患者的职业类型、文化程度、家庭总收入等因素,医务人员的工作负荷、工作环境、对基层能力认知等因素均影响了对分级诊疗的态度等结论。第五章,提出完善分级诊疗制度的对策,必须立足实际,实行渐进式改革,完善分级诊疗的动力和保障机制。本研究的创新点在于以中小城市为切入点,而当前的分级诊疗研究主要集中在大城市。不足之处在于研究未能涵盖三级大医院、对双向转诊与部分利益相关者研究仍然不够全面。"	2014-11-23	杜平		2014		05	76	R197.1		
CCND2014	没了铁饭碗，医改更有希望	实习记者 张晓东	中国中医药报	中国中医药报	铁饭碗;分级诊疗;		2014-11-13	实习记者 张晓东		2014			1	R197.1		
CCND2014	健全分级诊疗体系破解百姓看病难	本报记者 李小彤	中国劳动保障报	中国劳动保障报	分级诊疗体系;医疗联合体;看病难;		2014-11-11	本报记者 李小彤		2014			2	R197.1		
CCND2014	服务质量是家庭医生签约服务的生命线	田珍都 山东省人民政府研究室	山东省人民政府研究室;	中国经济时报	家庭医生签约服务;双向转诊;全科医生团队;基层医疗卫生机构;服务质量;		2014-11-05	田珍都 山东省人民政府研究室		2014			3	R197.1		
CCND2014	诊疗分离或有助于推进分级诊疗	安徽省安庆市食品药品监督管理局 何伟	安徽省安庆市食品药品监督管理局;	中国医药报	分级诊疗;医患双方;分级诊疗制度;		2014-11-04	安徽省安庆市食品药品监督管理局 何伟		2014			1	R197.1		
CCND2014	医联体 探索肿瘤防治新模式	本报记者 秦洋 本报通讯员 郝东亮	山西日报	山西日报	医联体;医疗联合体;肿瘤医院;肿瘤防治;		2014-10-30	本报记者 秦洋 本报通讯员 郝东亮		2014			2	R730.1		
CCND2014	分级诊疗：量变到质变的过程	本报记者 张蓝飞	医药经济报	医药经济报	分级诊疗;廖新波;分级医疗;民营医疗机构;量变到质变;		2014-10-29	本报记者 张蓝飞		2014			2	R197.1		
CMFD2015	构建农村居民形成合理就医行为的政策研究	石峻	山东大学	山东大学	农村居民;;就医行为;;卫生政策	"研究背景 随着我国社会经济的发展和医药卫生体制改革的不断深入,特别是新型农村合作医疗制度的实施,为我国农村居民看病带来了实惠和方便,就医状况得到了较大程度的改善。但农村居民医疗费用的快速增长,医疗资源分布不均,医疗需求与供给的矛盾,“看病难、看病贵”等问题仍日益突出,严重影响了农村居民的就医需求、就医行为及就医效果,农村居民就医不合理的现象普遍存在,引起国家和社会的广泛关注,广大农村居民是否获得恰当的医疗服务,不仅是我国医疗卫生服务系统公益性特征的决定因素之一,也是影响农村社会稳定的直接因素之一,更是影响我国构建和谐社会的重要因素。 研究目的 本研究的主要目的是：在分析各种引导居民合理就医的政策的基础上,对影响农村居民合理就医行为的因素进行探索性研究。同时,通过实证研究进一步分析影响农村居民合理就医行为的因素及存在的问题,并针对存在的问题提出合理化政策建议。 研究方法 本研究采用文献分析、调查研究、系统分析和专家咨询等方法,分析了我国关于引导居民形成合理就医行为的政策；在调查研究的基础上,分析了现行政策的作用与效果,运用专家咨询等方法,提出了政策完善和强化的思路。 研究主要结果 (1)卫生人才问题是影响农村居民形成合理就医行为的主要因素。 (2)基层医疗机构诊疗分布仍然存在不合理的现象。 (3)引导农村居民合理就医最直接有效的制度是全科医生制度和新农合制度,各制度的现实作用与理想情况相比还存在差距。研究结论 (1)建议以落实全科医生制度建设为契机,促进基层卫生人才的发展。 (2)基于各种制度之间的作用机制,通过强化医疗机构的分工负责协作机制和政策的协同作用,实现合理就医目标。 政策建议 (1)强化基本医疗卫生服务体系建设。 (2)规范医疗卫生服务的运行。 (3)强化新型农村合作医疗制度的调控作用。 (4)用好基本药物制度对居民就医行为的引导作用。 (5)通过信息化建设完善制约居民就医行为的政策。"	2014-10-16	石峻		2014		04	59	R197.62		
CCND2014	分级诊疗如何在全国推进？	本报记者 卢素仙	科技日报	科技日报	分级诊疗;分级诊疗制度;医疗服务价格;分级诊疗模式;公立医院改革;		2014-10-16	本报记者 卢素仙		2014			1	R197.1		
CCND2014	如何解开医患心结	本报记者 刘卉 见习记者 齐欣 郑莹莹	医药经济报	医药经济报	第三方;分级诊疗;医疗责任险;执业环境;医患关系紧张;		2014-10-15	本报记者 刘卉 见习记者 齐欣 郑莹莹		2014			2	R197.3		
CCND2014	医疗联合体有望缓解看病难题	南方医科大学教育研究与督导评估中心教授 林新宏	南方医科大学教育研究与督导评估中心;	中国科学报	医疗联合体;海珠区;广州市;医疗卫生机构;社区医务人员;		2014-10-08	南方医科大学教育研究与督导评估中心教授 林新宏		2014			2	R197.1		10.28514/n.cnki.nkxsb.2014.001123
CCND2014	三成专家号源 预留给签约医院	本报记者 石小宏	四川日报	四川日报	双向转诊;专家号;		2014-09-18	本报记者 石小宏		2014			1	R197.3		
CCND2014	药王故里医改在强基层上下功夫	记者 刘汇	陕西日报	陕西日报	医改;医疗救助;重特大疾病;药王;分级诊疗;公立医院;铜川市;医药卫生体制改革;新型农村合作医疗制度;城镇居民基本医疗保险;故里;		2014-09-01	记者 刘汇		2014			2	R197.1		
CCND2014	以科学方法界定全科医生服务范围	本报记者 吴红月	科技日报	科技日报	全科医生;医疗需求;家庭医生签约服务;分级诊疗;科学方法;		2014-08-28	本报记者 吴红月		2014			2	R197.1		
CCND2014	强基固本兴事业 深化医改惠民生	付润东 记者 刘汇	陕西日报	陕西日报	医改;县级公立医院改革;医药卫生体制改革;公共卫生服务;医疗卫生机构;农村卫生;卫生院;药品零差率;分级诊疗;		2014-08-25	付润东 记者 刘汇		2014			3	R197.1		
CCND2014	坤如玛丽医院:远程系统助力智慧服务	本报记者 张苗苗	中国信息化周报	中国信息化周报	玛丽医院;医疗服务;会诊系统;妇产医院;智慧服务;双向转诊;		2014-08-11	本报记者 张苗苗		2014			2	R197.324		
CCND2014	为百姓健康提供强力保障	本报记者 贠娟绸	山西经济日报	山西经济日报	非公立医疗机构;医疗卫生服务体系;全民健身活动;医疗联合体;百姓健康;		2014-07-24	本报记者 贠娟绸		2014			2	F719		
CCND2014	为深化医改试水探路	李晓华 本报记者 刘汇	陕西日报	陕西日报	医改;医疗联合体;公立医院;试水;		2014-07-21	李晓华 本报记者 刘汇		2014			3	R197.3		
CCND2014	加快推进医卫改革 提高人民群众健康水平	省政府副省长 谢茹	省政府;	光华时报	深化医改;医疗卫生事业;分级诊疗;健康水平;医疗纠纷;纠纷调处;医务人员;		2014-06-20	省政府副省长 谢茹		2014			2	R197.1		
CMFD2015	基于云计算的医疗联合体信息化建设研究	黄波	北京交通大学	北京交通大学	云计算;;健康模型;;医疗联合体;;健康档案	"云计算是互联网时代信息基础设施与应用服务模式的重要形态,是新一代信息技术集约化发展的必然趋势,并提出了“要在若干重点区域、行业中开展典型应用,实现云计算产品与服务的产业化”的总体目标,确立了“开展典型应用示范,推动产业发展”的重点任务,并明确指出：通过在政府公共服务领域率先使用自主云计算服务和产品等方式引导云计算发展,研究建立面向区域性的云计算公共服务示范系统,提供支撑文化教育、医疗卫生、电子政务、社会公共服务、城市管理、科研等领域的云计算服务,降低服务信息化成本,提升服务水平,为全社会提供应用示范经验。 本文对云计算在医疗联合体信息化的应用模式作了研究,详细分析了医疗联合体信息化管理模型,总结了信息化建设中的特点和面临的困难。结合云计算在医疗联合体信息化的建设功能需求,涉及到网络设计,数据存储,数据交换等方面。提出了基于云计算模式下的医疗联合体健康档案的设计和云平台实现。云计算作为当今全球IT的前沿技术,其技术和理念改变了传统计算资源的应用模式,正在给企业IT应用带来巨大的变革,它在区域医药信息化方面的作用尤为明显,具有非常大的研究意义。图18幅,表7个,参考文献34篇。"	2014-06-12	黄波		2014		03	60	TP311.52		
CMFD2015	云南省基层医疗卫生机构信息化建设研究	王嵘	云南大学	云南大学	基层医疗卫生机构;;卫生信息化;;社区卫生服务	"随着信息化技术的发展和现代管理意识的不断提高,我国卫生信息化进程不断加快。基层医疗卫生服务的发展面临着新的挑战,老百姓对基层医疗卫生服务质量提出了更高的要求。目前,我国的基层医疗卫生服务已不能满足人们对医疗健康的需求,为实现基本医疗和公共卫生服务均等化,为此,国家正在逐步推进基层医疗卫生服务的系列改革。 本文针对云南省基层医疗卫生机构信息化建设进行研究,通过对云南省大多数基层医疗卫生机构的实地调研、走访和座谈,并查阅和参考有关文献,结合云南省基层医疗卫生机构服务实际情况,认真分析了云南省基层医疗卫生机构信息化建设存在的问题及产生的原因,为云南省基层医疗卫生机构信息化建设提出了一系列的对政建议。 本文立足于云南省统筹发展城乡社区卫生服务的实际情况,旨在通过云南省基层医疗卫生机构信息化建设,不断促进基层医疗卫生服务机构在运行机制、服务模式、管理体制上进一步转变,不断促进服务功能、服务效率、服务质量的进一步提升,更好的为城乡居民服务,提高城乡居民的健康保障水平。"	2014-06-01	王嵘		2014		02	46	R197.1		
CMFD2015	石河子市社区高血压、糖尿病健康管理项目的成本测算研究	周浩	石河子大学	石河子大学	社区;;高血压;;糖尿病健康管理;;项目成本测算;;补偿;;成本管理	目的:测算2012年石河子市社区高血压、糖尿病健康管理项目实际成本和标准成本，为政府在社区卫生资源配置、合理制定公共卫生服务项目补偿政策、评价分析社区卫生服务绩效等方面提供参考依据，也为社区卫生服务机构改善管理、提高服务质量和服务效率、降低成本等方面提供参考。 方法:通过文献研究与专家访谈结合本地区社区高血压、糖尿病健康管理项目的开展现状，确定完全成本法、作业成本法和标准成本法为社区高血压、糖尿病健康管理项目的实际成本和标准成本的成本测算方法；其中通过半结构访谈法了解石河子市现阶段社区高血压、糖尿病健康管理项目的开展现状及政府财政补偿现状，通过问卷调查法获得作业工作量、消耗人时、参与人次等基础数据。 结果: 1.2012年，石河子社区高血压健康管理项目的总成本为1449305.88元，人均实际成本为6.15元。 2.按实际管理的高血压、糖尿病患者测算，社区高血压、糖尿病健康管理项目的标准总成本为1765106.67元，标准人均成本为7.49元。 3.按患病率测算不同管理水平测算的标准成本⑴若100%管理，标准总成本为3068179.76元，人均成本为13.04元。⑵若90%管理，标准总成本为2859060.70元，人均总成本为12.14元。⑶若80%管理，标准总成本为2649615.47元，人均成本为11.26元。⑷若70%管理，标准总成本为2440170.25元，人均成本为10.37元。⑸若60%管理，标准总成本为2230725.03元，人均成本为9.48元。⑹若50%管理，标准总成本为2021279.80元，人均成本为8.59元。 4.不同管理水平下成本测算模型 本地区人群高血压患病率为34.08%，糖尿病患病率为10.80%，设管理水平为n%：人均补助标准模型为： y=8.9*n%+4.14，总补偿金额模型为：y=2094221.46*n%+974221.315.不同年份的石河子市社区高血压、糖尿病健康管理项目的财政补偿预测模型TC={0.02*W(1+b3)*[0.608*M(1+b1)*n%+N(1+b2)]}/(1+b1)+IC(1+b4)+OC(1+b5) 结论: 1、2012年石河子市人均实际成本为6.15元，不同管理水平的标准成本均高于实际成本，存在财政缺口。2、人力成本是社区高血压、糖尿病健康管理项目成本的主要构成部分。3、社区高血压糖尿病健康管理项目的人员配备不合理，缺乏专职人员。4、社区高血压、糖尿病健康管理项目管理不完善。	2014-06-01	周浩		2014		03	67	R197.1		
CMFD2015	医疗预约双向转诊信息服务平台的设计与实现	王晓云	哈尔滨工业大学	哈尔滨工业大学	网络医疗;;双向转诊;;单点登录;;SOA	医疗卫生是人们生活中至关重要的部分，伴随着社会保障体系的建立以及社区保障事业的发展，双向转诊制度在中国应运而生。如何更快更有效率的解决病人在医院与社区之间转诊问题，使社区卫生服务机构与医院之间共享患者的信息，是迄今最显著的问题，引起了国内学者的关注。本文在参阅相关文献并对双向转诊实施情况调研的基础上，利用医院和社区机构与社会保障网络连通的特点，构建了双向转诊信息系统。 根据双向转诊及其信息化现状，确定该系统的目标，并在现行系统调查的基础上，分析系统的必要性和可行性。并对系统需求进行分析，运用UML统一建模语言进行用例建模，绘制系统的时序图。通过调研，分析双向转诊的业务流程，并绘制业务流程图对系统进行描述。在系统分析的基础上，完成双向转诊信息系统的总体设计。确定系统的设计原则和体系结构，确定双向转诊各模块的功能及作用。 本系统主要实现了以下模块：转诊单管理模块，回转单管理模块，查询统计模块，规则管理模块，黑名单管理模块和单点登录模块。本系统设计实现了病人在上级医院和社区医院间的转诊或者回转。本系统基于SOA（service-orientedarchitecture，面向服务架构）信息交互与共享实现了社区医院和上级医院实现病人的资料共享。信息的共享则是通过数据总线在服务器上的传输，使各家医院都能够从服务器上获得相应的病例信息，更加快速的让病人得到就诊。本文阐述了基于以服务器为中心的单点登录的双向转诊信息系统的设计原理及过程。利用其一次登录，到处通行，一次登出，全部登出的性能，大大提高了此系统的工作效率。 经过本系统的上线使用，从很大程度上减轻了上级医院的工作压力，使病人得到合理的分流，凸显了社区医院的价值，并在一定程度上减少了费用成本。	2014-06-01	王晓云		2014		06	70	TP311.52		
CMFD2014	S医院医疗技术对口指导业务发展战略研究	杜光会	西南交通大学	西南交通大学	医疗技术对口指导;;区域医疗资源;;业务发展战略;;SWOT分析	"《中共中央国务院关于深化医药卫生体制改革的意见》把存在城市里面的各个卫生服务中心作为每一个不同地区的医疗卫生服务体系中最基本、最核心的部分。在国家新一轮医疗体制改革中,把对社区医疗卫生服务中心的指导工作蜕变为各级别医院公益性的根本表现形式,将原来的争抢病人资源的关系变成为共享、共赢、共利的合作关系,并进行了一些尝试和探索。“大医院对区域社区卫生服务中心医疗技术对口指导”作为我国对医疗体系的改革深入的尝试之一有很大的作用。本研究的目的在于,运用企业业务发展战略理论来规划S医院的医疗技术对口指导业务。论述医疗技术对口指导业务发展战略的实施,一是有助于提升三甲医院集中资源建立区域医疗新环境,二是有助于基层社区卫生服务中心的技术水平和服务能力的持续提高,最终实现使整个区域医疗水平得到长足发展和持续改进的目标。 本文以2010-2013年S医院与QYQ区域对口社区医疗技术指导资料收集,统计分析为基础,运用医院业务战略发展理论及比较分析法、SWOT战略分析工具等研究方法,结合国家医药卫生体制改革的相关大政方针,参考国内先进医院战略发展的相关研究,对照S医院现状,进行S医院医疗技术对口指导业务环境优劣势及机会与威胁分析,较为全面地分析S医院当前实施医疗技术对口指导业务的现状与存在的问题,探讨三甲综合医院与区域社区卫生服务中心医疗技术对口指导的业务发展战略目标、发展定位、发展思路及发展战略选择,并论述相关保障措施、关键控制点及预期目标。 研究认为,要促进S医院与QYQ数家社区卫生服务中心建立医疗技术对口指导业务合作关系,必须充分拓宽对口医疗技术业务途径与方式,开展全科医师规培、专科护士培训、延续护理社区指导等；合理利用大型医院的科学技术能力以及高超的医疗水平；建立健全对口医疗技术质量评价标准及效果评价体系；利用医疗技术对口指导业务带动区域双向转诊工作通道通畅,理顺双向转诊绿色通道等工作。本研究的结论是要逐步形成以大型综合医院为核心,影响和带动区域内的基层社区医疗卫生服务机构发展的区域医疗合作模式,必须着力落实医疗技术对口指导业务发展战略的保障措施,找准关键控制点,才能逐步实现“十八届三中全会《全面深化改革若干重大问题的决定》中对医疗改革的要求”中深化基层医疗卫生机构综合改革,健全网络化城乡基层医疗卫生服务运行机制的医改总目标。"	2014-06-01	杜光会		2014		09	63	R197.3		
CMFD2014	福州市社区康复资源及脑卒中患者康复现况研究	刘薇	福建中医药大学	福建中医药大学	脑卒中;;社区康复;;资源;;调查	"第一部分社区卫生服务中心康复资源现况 目的：通过对福州市社区卫生服务中心康复资源的人力、物力、财力等基本情况进行调查,对目前福州市社区康复现况与存在的问题进行初步探讨,为促进福州市社区康复的总体发展提供客观的依据和建议。 方法：本研究采用整群分层抽样的方法,从福州31个社区卫生服务中心里,整群分层抽取9个社区卫生服务中心,以这9个社区卫生服务中心的负责人、财务人员和康复科的工作人员为调查对象,采用问卷调查、现场调查收集资料的方法,采集原始数据,并使用SPSS软件对原始数据进行直线相关分析和动态数列分析。 结果：2010年-2012年福州市社区康复科的年门诊量在不断扩大,社区卫生服务中心最常用的服务种类为传统康复,现代康复设备的使用率均<20%,传统康复设备的使用率各个社区卫生服务中心从80%参差不齐,社区中康复最主要治疗的疾病类型是脊柱骨关节相关疾病。并无社区服务中心配备康复治疗师和康复护士,康复医师的专业情况以针灸推拿学专业最多,无康复医学或康复治疗学专业,康复医师中兼职康复医师的比重占总体比重的33.3%；2010年-2012年社区卫生服务中心康复科的收入呈现逐年递增的趋势,康复医师的工资待遇也是逐年递增的。 结论：福州市社区康复科的年门诊量在不断扩大,社区卫生服务中心对康复的投入也在逐年增加,但也存在社区康复科门诊量总体人数较少、医院与社区的双向转诊善未全面实现、康复专业背景的专业人才引进困难、社区康复技术力量薄弱、社区康复服务网络不完善等问题。 第二部分脑卒中社区康复情况现况调查 目的：通过对福州市脑卒中患者出院后的功能障碍、日常生活能力、家居改造状况、康复状况及急性期后未接受社区康复的原因进行调查,对目前福州市脑卒中患者社区康复需求现况进行初步探讨,为脑卒中社区康复的开展提供建议。 方法：对福州市440位出院脑卒中进行调查,用Barthel量表及自制的《脑卒中患者基本信息收集表》及《脑卒中患者社区康复状态评估表》对其功能障碍、日常生活能力、家居改造状况、康复状况及急性期后未接受社区康复的原因进行评估。 结果：440位脑卒中出院的患者中,63.2%的患者仍残留不同程度功能障碍,且接受过社区康复的患者仅为5.5%。脑卒中患者的BI评分中,75.5%日常生活完全自理、20.9%轻度功能障碍、3.9%中度功能障碍、2.0%重度功能障碍。脑卒中的出院患者41.1%有运动功能障,28.2%有平衡功能障碍,18.6%有言语功能障碍,15.9%有吞咽功能障碍；脑卒中患者中6.4%对家居环境进行了改造；脑卒中患者有47.0%接受过康复服务,41.5%患者接受过医院康复,5.5%患者接受过社区康复,社区康复中以传统康复治疗为主。 结论：福州市脑卒中患者出院后仍需要进一步的社区康复,应提高居民对社区康复医疗水平的信任度,加大社区康复宣传力度,促进居民对康复的认识,推广脑卒中患者家居环境的改造。"	2014-06-01	刘薇		2014		09	50	R743.3;R49		
CCND2014	乡村和省城，抓药一个样	对话人 安徽省医改办相关负责人 北大医药管理国际研究中心主任 史录文 本报记者 李红梅	安徽省医改办;北大医药管理国际研究中心;	人民日报	公立医疗机构;基本药物;招标采购;双信封;医用耗材;分级诊疗;技术标;		2014-05-30	对话人 安徽省医改办相关负责人 北大医药管理国际研究中心主任 史录文 本报记者 李红梅		2014			3	R95		
CMFD2015	政府部门在医疗机构双向转诊运行过程中的作用研究	朱金京	上海交通大学	上海交通大学	双向转诊;;政策效果;;医疗资源;;政府与群众;;建构主义;;平衡状态	为解决老百姓“看病难、看病贵”的医疗现状，政府卫生部门在近年来的医疗体制改革的进程中不断推行各种新政策，以期达到改善上级医院医疗资源紧缺而下级医院医疗资源浪费的目的，并在一定程度上减缓患者的经济负担。作为新医改重点推行的政策之一，“双向转诊”政策被认为是缓解“看病难、看病贵”的有效手段，“双向转诊”政策对医疗资源的合理与平均分配有着关键性的作用。因此，在政策推行之初，政府卫生部门及医疗机构对其政策效果寄予厚望。然而“双向转诊”政策执行至今，其实际政策效果与政策的出发点已然渐行渐远，甚至是背道而驰。大医院病情稳定的病人因种种原因也无法下转，造成了“大医院越来越大，小医院越来越空”的局面，双向转诊过程中的实际困难令政策效果适得其反，医疗资源浪费或紧缺现象仍显著存在，因大医院医疗资源紧缺造成的医患纠纷频发，医患关系紧张的局势更为严峻。 究竟是什么原因导致“双向转诊”不能预期顺利推行，又有什么办法能打开转诊渠道，使百姓真正受益呢？本文试图通过对上海市嘉定区部分医疗机构和相关人员的调查、访谈作为个案研究来探寻其中存在的问题和原因。同时，运用建构主义理论，使政府转变命令式态度，与群众建立对等关系，以达到政府与群众之间的平衡的状态，强化政府在双向转诊运行过程中的作用，并据此探索政府主导下双向转诊政策走向正轨的有效模式。	2014-05-21	朱金京		2014		07	55	D630;R197.1		
CMFD2014	构建和谐医患关系的政府责任	包济民	内蒙古大学	内蒙古大学	医患关系;;和谐;;政府责任	"本文从构建和谐医患关系的角度出发,首先介绍了研究的背景与意义,研究的内容和方法和构建和谐医患关系的必要性、重要性以及医患关系的内涵、特点和表现；其次通过对某家医院进行的“患者满意度”调查,进行了总结和分析后,反映出现阶段内医疗服务中所存在的问题。接下来阐述了影响和谐医患关系构建的主要因素,那就是政府责任的缺失,主要有政府对医疗行业的投入不足、现行的医疗体制不健全、政府职能缺失等几方面的因素。在介绍了国外政府在医疗行业方面的作为以及启示之后,重点剖析了构建和谐医患关系中改进和增强政府责任的对策。文中提出要强化政府职能,建立全民覆盖的多层次医疗保障制度,建立公平有效的医疗责任保险制度,尽快地改革现行的医疗体制,解决医疗供需矛盾,建立分诊体系,主张医疗公正,实行双向转诊,鼓励医生多点执业,降低医疗成本,发挥第三方调解机构的作用,建立完整的全民信誉体系,加强医学生的人文教育,建立严格的医师考核制度,正确引导媒体舆论导向、积极宣扬和传播正能量。只有政府的作用得到切实的发挥,医疗纠纷、医患矛盾的问题才能得到根本上的解决。构建和谐医患关系的进程才会加快。"	2014-05-20	包济民		2014		10	36	D630;R197.3		
