SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	PubTime-发表时间	FirstDuty-第一责任人	Fund-基金	Year-年	Volume-卷	Period-期	PageCount-页码	CLC-中图分类号	URL-网址	DOI-DOI
CJFD2016	基于分级诊疗的协作医疗试点探索	张红培;	国家卫生计生委卫生发展研究中心;	卫生软科学	协作医疗;;分级诊疗;;试点探索	"协作医疗服务模式是建立分级诊疗的重要基础,是实现患者有序就医、优化医疗资源配置的重要抓手。为更好地探索分级诊疗模式,2014年,国家卫生计生委卫生发展研究中心选择江苏省东海县作为试点,结合东海县实际,创新性地提出了适宜东海县的协作医疗服务模式。经过一年多的试点,取得了良好的成效,县乡病人得到合理分流,患者平均住院费用明显下降,分工协作、双向转诊机制初步建立。"	2016-06-15	张红培;	英国驻华使馆繁荣基金资助项目——协作医疗服务模式应对慢病:策略与试点研究	2016	30	06	31-35	R197.1		
CJFD2016	互联网开创分级诊疗新模式	罗宁政;	就医160;	中国医院院长	分级诊疗;以患者为中心;新模式;互联网医疗;社康中心;慢病患者;	"当前,""互联网+分级诊疗""模式正在加快推开,既能够让大城市、大医院的优质资源下沉,也可以提高基层的医疗服务能力。自2015年9月国务院办公厅发布《关于推进分级诊疗制度建设的指导意见》以来,""分级诊疗""就成了医疗机构及互联网医疗企业工作的重中之重。大力推行分级诊疗虽然是未来医改的大趋势,但就目前的推行效果来看却差强"	2016-06-15	罗宁政;		2016		12	81-83	R197.1		
CJFD2016	基于“互联网+”的新型医联体建设分析	肖斌;陆晓琳;	济南市卫生和计划生育信息中心;济南市中心医院计算机中心;	山东社会科学	互联网+;;医联体;;分级诊疗	"依据国务院、卫计委相关政策精神,应用互联网信息技术,携手社会资本,探索建设以医院为核心的:区域检验及病理中心、远程心脏诊疗中心和胸痛中心,构建地区分级诊疗平台,打造""互联网+""新型医联体。并通过与海外医疗资源合作,建立国际医疗中心、肿瘤精准医疗中心,建成国际高端医疗资源的共享通道。借助互联网平台,树立并输出地区医疗品牌,探索互联网医疗新经济业态。"	2016-06-15	肖斌;		2016		S1	241-242	R197.1		10.14112/j.cnki.37-1053/c.2016.s1.090
CJFD2016	"互联互通,共享发展——急诊医学未来发展模式的探索"	张海宏;曹钰;	四川大学华西医院急诊科;	华西医学	急诊医学;;发展模式;;大数据;;分级诊疗	"大数据时代的来临,移动互联网的繁荣,以及医疗体制改革如火如荼,公立医院改革、分级诊疗模式的推进,要求医疗行业包括急诊医学的发展要紧跟时代和国家改革的步伐,探索新型的""互联互通""之路,共享发展成果。1目前医疗模式存在的问题一是医疗卫生资源总量相对不足,质量急需提高,无法满足人民日益增长的医疗服务需求。目前我国的每千人执业(助理)医师数、护士数、床位数相对较低。执业(助理)医师中,大学本科及以上学历"	2016-06-14 22:52	张海宏;		2016	31	06	1001-1003	R459.7	https://kns.cnki.net/kcms/detail/51.1356.r.20160614.2252.068.html	
CJFD2016	医保基金结余现状分析与医保在分级诊疗中杠杆作用研究	李艺钊;吴维民;庞家玲;谌晓勤;龙彩媛;	广西医科大学信息与管理学院;广西壮族自治区食品药品检验所;	中国初级卫生保健	医保基金;;分级诊疗;;支付政策;;报销比例	"目的了解广西基本医疗保险基金的结余和在不同级别医疗卫生机构中的使用情况,为完善医保差异化支付政策提出建议。方法采用描述性统计分析方法,分析医保基金结余和在不同级别医疗卫生机构的使用情况。结果不同级别医疗卫生机构医保支付差异不大,医保基金结余过多,且基金支出主要集中在县级以上医院。建议建立以预算管理为核心的医保支付制度,适当提高基层医疗卫生机构报销比例,拉开不同级别医疗卫生机构报销差距。"	2016-06-10	李艺钊;	广西发改委委托课题:广西建立分级诊疗政策研究(2014-2-46005)	2016	30	06	12-13+16	R197.1		
CJFD2016	着力夯实医药卫生体制改革基础——专访福建省宁德市卫生计生委主任李惠长	王勇;	人口与计划生育	人口与计划生育	医药卫生体制改革;乡村医生;县级公立医院;分级诊疗;乡镇卫生院;医疗服务能力;基层医疗机构;福建省宁德市;	"近几年来,福建省宁德市围绕""保基本、强基层、建机制""的目标,以有效缓解群众""看病贵、看病难""问题为着力点,将强化基层医疗卫生机构人才队伍和能力建设为突破口,通过五项举措,取得了较为扎实的改革成效。近日,本刊记者专访了福建省宁德市卫生计生委主任李惠长。"	2016-06-08	王勇;		2016		06	8-10	R197.1		
CJFD2016	积极投身医改 医院走向精细管理——访厦门大学附属第一医院院长姜杰	陈凤;	人口与计划生育	人口与计划生育	医院院长;分级诊疗;医改政策;厦门大学;精细管理;	"按照国家医改政策、厦门市医改方案和厦门市卫生计生委的具体部署,厦门大学附属第一医院主动转型,投身医改,在分级诊疗中充当先锋,分级诊疗见成效。不仅如此,2015年,厦门大学附属第一医院成为福建省内首家通过JCI学术医学中心论证医院,打造国际化精品医"	2016-06-08	陈凤;		2016		06	11-13	R197.1		
CJFD2016	医疗联合体资源纵向整合模式的探索	田翠姣;张茨;	武汉大学中南医院;	中国医院管理	医疗联合体;;双向转诊;;分级诊疗;;绿色通道	"目的探讨医疗联合体资源纵向整合模式。方法推进双向转诊,实现分级诊疗;建立协约诊疗绿色通道;利用公共医疗网络平台,推广远程会诊平台终端。结果通过3年的初步尝试,医疗联合体内转诊率由2013年的36%下降至2015年的17%,双向转诊率由2013年向下零转诊到2015年向下10%转诊率。通过绿色通道进行检查3 568人次。利用公共网络平台专家200余人,远程会诊145人次。结论医疗资源纵向整合需要政府层面的统筹规划、完善社会医疗保障体系,建立评价系统,整合范畴需要进一步扩大。"	2016-06-05	田翠姣;		2016	36	06	11-12	R197.1		
CJFD2016	分级诊疗背景下医疗机构间医生协作意愿分析	马继龙;陆方;	南京医科大学医政学院;	中国医院管理	分级诊疗;;医生;;协作;;意愿;;医疗机构	"目的分析医疗机构间医生协作意愿,探讨完善分级诊疗制度的可行措施,为形成科学、合理的就医秩序提供参考依据。方法随机抽取南京市高淳区人民医院主要科室共120名医生进行问卷调查。调查内容包括调查对象的基本情况、分级诊疗过程中医院与社区间医生协作意愿以及加强监管的建议。结果 93.7%和65.8%的医生分别认为需要建立社区首诊制度和提高社区医疗水平,65.8%和69.4%的医生分别希望通过分诊信息系统进行沟通和协作,58.56%的医生认为完善分级诊疗需合理调整医疗机构间的经济利益,54.95%和68.49%的医生分别认为政府应加强监管和改革配套医疗保险制度。结论分级诊疗制度下医疗机构间医生对协作的意愿明确,健全社区首诊制、提高社区卫生服务机构医疗水平,加强沟通协作、建立分诊机构间利益协调机制,加强监管、完善医保制度配套措施是完善分级诊疗的有效措施。"	2016-06-05	马继龙;	南京医科大学科技发展基金项目(KY1070232081116175)	2016	36	06	13-15	R197.1		
CJFD2016	改善医疗服务模式 满足患者就医需求		中国医院管理	中国医院管理	就医需求;医疗服务模式;医疗共同体;绿色通道;医疗联合体;医联体;区域医疗中心;北京市;	"随着北京市副中心建设工作的逐步推进,有着130余年历史的北京潞河医院立足自身区域医疗中心的功能定位,先是成为首都医科大学附属医院、首都医科大学临床医学院,又通过构建医疗联合体的形式插上了腾飞的翅膀,在医疗质量和服务水平方面取得了长足的进步。1加强医联体建设,方便患者就医""拆掉""医院""院墙"",引进北京市优秀医院知名专家,建立共同体模式。医院与宣武、友谊、同仁、朝阳医院等多家三甲医院联合,分别"	2016-06-05			2016	36	06	41-42	R197.3		
CJFD2016	成都市实施分级诊疗的障碍及对策建议	窦丰满;	农工党成都市委会疾控中心支部;成都市医学信息所;	前进论坛	分级诊疗;双向转诊;基层首诊;基层医疗机构;成都市;障碍及对策;	"建立基层首诊、双向转诊等分级诊疗制度是医改的重点,基层首诊和双向转诊制度是实现分级诊疗的核心。要通过基层首诊将居民的卫生服务需求下沉至基层医疗服务机构,由医疗保险和相关监督机制进行约束和激励,促进双向转诊的有效运转,形成各级医疗机构各司其职的分级诊疗体系。目前,成都市基层医疗机构并未发挥合理分流患者的功能,大医院人满为患,单向上转的现象依然突出。一、我市实施分级诊疗的障碍(一)医保政策分流引导作用差"	2016-06-05	窦丰满;		2016		06	35-36	R197.1		
CJFD2016	“分级诊疗制度”主题研讨	刘钢;吴浩;李宁燕;王建辉;田爱红;张广强;韩琤琤;李玉玲;张志军;孔令伟;李卫民;刘世军;王尚才;	北京市社区卫生服务管理中心;北京市丰台区方庄社区卫生服务中心;北京市西城区社区卫生服务管理中心;北京市东城区社区卫生服务管理中心;北京市石景山区社区卫生服务管理中心;北京市门头沟区社区卫生服务管理中心;北京市西城区德胜社区卫生服务中心;北京市西城区新街口社区卫生服务中心;北京市丰台区蒲黄榆社区卫生服务中心;北京市海淀区交通大学社区卫生服务中心;北京市石景山区鲁谷社区卫生服务中心;北京市丰台区右安门社区卫生服务中心;北京市昌平区回龙观社区卫生服务中心;	中国全科医学	分级诊疗制度;;社区卫生服务;;社区首诊;;医疗联合体	"刘钢主任2015年9月,国务院办公厅印发《关于推进分级诊疗制度建设的指导意见》(《指导意见》),部署加快推进分级诊疗制度建设,以形成科学有序就医格局,提高人民健康水平。分级诊疗制度建设是合理配置医疗资源、促进基本医疗卫生服务均等化的重要举措,是深化医改、建立中国特色基本医疗卫生制度的重要内容。总体目标任务是到2020年,分级诊疗服务能力全面提升,保障机制逐步健全,布局合理、"	2016-06-05	刘钢;		2016	19	16	1917-1923	R197.1		
CJFD2016	国内外卫生服务整合案例的整合策略比较	王欣;孟庆跃;	山东大学医药卫生管理学院;北京大学中国卫生发展研究中心;	中国卫生经济	整合型卫生服务;;整合策略;;比较;;案例	"整合型卫生服务理念越来越受到国内外学者和政策制定者的关注。文章以""彩虹模型""为理论基础,通过对国外经典案例和国内现有部分案例的整合策略的比较,分析国际经验和我国实践中整合策略选择的不足,为我国整合实践的进一步开展提供政策建议。"	2016-06-05	王欣;		2016	35	06	9-12	R197.1		
CJFD2016	推进儿童健康功德无量	倪鑫;	首都医科大学附属北京儿童医院;	中国卫生	分级诊疗;门诊预约;门诊量;北京儿童医院;医疗服务体系;儿童健康;	"儿童是国家民族的未来和每个家庭的希望,深化医改,建设和完善儿科医疗服务体系,将为亿万儿童的健康幸福提供有力保障。统计发现,我院""三年三步走""的策略实施后,北京儿童医院除门诊预约比例显著提升外,门诊量和门诊结构也有所变化。其中,门诊量相比去年同期略有减少,而门诊疑难杂症等专业病人有所增加,常见病、多发病患者有所减少。2015年1月4日,刘延东副总理一行考察北京儿童医院,高度"	2016-06-05	倪鑫;		2016		06	22-23	R197.5		10.15973/j.cnki.cn11-3708/d.2016.06.006
CJFD2016	分级诊疗 突破瓶颈	刘也良;	中国卫生	中国卫生	分级诊疗;基层医疗服务;基层医疗卫生机构;突破瓶颈;	"分级诊疗是我国目前医疗改革工作中的重要一环,但在实践中,分级诊疗也遇到很多突出问题,在近日召开的中国卫生发展高峰论坛上,来自医疗、医药、医保各方面的专家,深入剖析制约分级诊疗制度的瓶颈问题。制定政策明晰部门分工国家卫生计生委医疗服务管理中心处长向准:2015年9月11日,国务院办公厅印发《关于推进分级诊疗制度建设的指导意见》,建立分级诊疗,需要解决大医院舍得放、基层愿意接、病人愿意去的问题。"	2016-06-05	刘也良;		2016		06	38-41	R197.1		10.15973/j.cnki.cn11-3708/d.2016.06.014
CJFD2016	医改 你关心的难题这么解	王朝君;	中国卫生	中国卫生	大病保险;公立医院改革;全科医生;医联体;分级诊疗;医疗保险;医保支付;医务人员;基层医疗卫生机构;	"国家卫生计生委日前召开专题新闻发布会,介绍2016年深化医改重点工作任务,并就热点问题进行了回应。热点一:医务人员薪酬如何调动医务人员积极参与和推动改革?进一步提高医务人员的工作待遇,具体怎么做?国务院医改办专职副主任、国家卫生计生委体改司司长梁万年:改变不合"	2016-06-05	王朝君;		2016		06	46-49	R197.1		10.15973/j.cnki.cn11-3708/d.2016.06.016
CJFD2016	分级诊疗三方面同时发力	毛正中;	四川大学;	中国卫生	分级诊疗;优质资源;看病难;看病贵;人力资源;医疗卫生服务;分级诊疗制度;	"""强基层""的核心就是要加大对基层的优质资源配置,而实现这一点的关键是实质性地提高基层卫生人力资源。看病贵、看病难在很大程度上是由于医疗卫生服务利用的""结构""不合理而造成的,即大量的医疗卫生服务消费不恰当地集中在二级、三级医疗机构,特别是三级医疗机构中,从而产生了头重脚轻的消费结构。同时也与医疗卫生提供系统的构建和扩张互为因果,与医疗保障制度的购买政策直接关联。因此,实施分级诊疗制度,使本来就应"	2016-06-05	毛正中;		2016		06	59-60	R197.1		10.15973/j.cnki.cn11-3708/d.2016.06.021
CJFD2016	诠释使命下的管理与变革——记大连医科大学附属第二医院	王亚明;	中国卫生	中国卫生	大连医科大学;医疗联盟;基层医疗卫生机构;社区卫生服务站;优质医疗资源;分级诊疗;大连市;健康小屋;村卫生室;看病难;	"医学之道,源远流长;杏林弦歌,久唱不辍。58载,对于一家医院来说,不仅是发展的脚步,更是一个行业的时空印记。举而措之天下之民,谓之事业,而医疗事业是重要的民生工程。近几年,大连医科大学附属第二医院以推行精细管理促进医疗事业,以施行重要举措普惠百姓民生,""精细化管理,品质化医疗,人性化服务""已成为大医二院发展的注脚。1958年,大医二院在大连市星海湾畔呱呱坠地。经年累月手胼足胝的苦心经营,经历了始建创业、南迁北调、混岗办院等特殊的历史阶段,如今医院"	2016-06-05	王亚明;		2016		06	65-67	R197.3		10.15973/j.cnki.cn11-3708/d.2016.06.023
CJFD2016	分级诊疗促医院定位再更新	刘也良;	中国卫生	中国卫生	分级诊疗;县医院;医院院长;区域医疗中心;医联体;	"构建分级诊疗,首先明确各级各类医疗机构的功能定位,使不同医疗机构合理分工,在近日由香港艾力彼医院管理研究中心举办的2016中国医院竞争力论坛上,来自全国各地的医院院长们谈起了分级诊疗后,各医院的定位具体该怎么做。区域医疗中心还要不要建有人提出既然要强基层,就没必要再建立发展国家级区域医疗中心。"	2016-06-05	刘也良;		2016		06	86-87	R197.1		10.15973/j.cnki.cn11-3708/d.2016.06.031
CJFD2016	新农合与分级诊疗协同难点分析——基于四川省调研	余伟;李见;景琳;李家伟;李娇月;彭美华;赖倩;周晓容;	成都中医药大学;四川省卫生与计划生育委员会;	管理观察	新农合;;分级诊疗;;协同难点	"本文对四川省新农合与分级诊疗制度协同中所存在的难点及问题进行分析,总结两者在协同过程中的经验,以期能为发挥医保作用、促进分级诊疗制度的建立提供借鉴和参考。结果显示,一是新农合引导就医流向成效甚微,二是""一刀切""政策易激化矛盾。三是新农合补偿在医联体中的缺位,难以实现有效下转。四是群众就医理念及行为偏移,信息化建设不足等外部因素。"	2016-06-05	余伟;	四川省卫生计生委基层卫生处委托课题	2016		16	135-137	R197.1		
CJFD2016	基于多点执业模式下的双向转诊制度模式的探讨	张永;章弦;陈思思;	南方医科大学南方医院;	中国卫生产业	多点执业;;分级诊疗;;双向转诊	"随着国家分级诊疗制度的逐步推进和完善,三级医院门诊量和住院量将受到极大影响,该文探索三级医院与区域内二级以下医院建立合作关系,由二级医院医师到三级医院多点执业,跟随患者双向转诊的模式,实现上下级医院互利共赢,提升区域医疗卫生的整体实力。"	2016-06-05	张永;		2016	13	16	1-2	R197.1		10.16659/j.cnki.1672-5654.2016.16.001
CJFD2016	走好康复体系建设的创新之路 北京市属医院康复医联体正式启动	许方霄;	首都食品与医药	首都食品与医药	医联体;北京市;市属医院;双向转诊;	"本刊讯(记者许方霄)2016年5月6日,在北京市属医院康复医联体启动会上,北京小汤山医院、北京老年医院与北京朝阳医院、北京安贞医院代表签署了《北京市属医院康复患者双向转诊协议书》,这象征着北京市属医院康复医联体的正式启动。北京市医院管理局副局长吕一平说:""试点建立康复医联体已经"	2016-06-01	许方霄;		2016	23	11	20-21	R197.3		
CJFD2016	基于3所医疗机构实地调研分析我国互联网医疗运行现状	郑雪倩;王安其;王爽;王玲玲;高树宽;	中国医院协会医疗法制专业委员会;首都医科大学卫生管理与教育学院;中国政法大学法律硕士学院;中国医院协会;	中国医院	互联网医疗;;互联网医疗运营;;分级诊疗	"目的:总结分析3所医疗机构互联网医疗运行形式。方法:对广东省A医院、宁波B医院以及杭州C医院等3所医疗机构进行实地调研,了解不同医疗机构互联网医疗开展的情况。结果:3所医疗机构开展的互联网医疗形式各有利弊。结论:在法律法规的指引下,互联网医疗有助于促进国家分级诊疗工作的开展。"	2016-06-01	郑雪倩;		2016	20	06	8-10	R-05		
CJFD2016	医保结余奖励助推家庭医生签约	孙茜;	中国医院院长	中国医院院长	家庭医生签约;分级诊疗;家庭医生服务;参保人;	"深圳从""医保""切入,推进家庭医生签约服务,为保障居民健康和分级诊疗提供了新思路。2016年5月29日,深圳市人力资源保障局、市卫生计生委和罗湖区人民政府联合印发了《深圳市试点建立与分级诊疗相结合的医疗保险总额管理制度实施方案》(以下简称《方"	2016-06-01	孙茜;		2016		11	26-27	R197.1;F842.684		
CJFD2016	康复医疗再起步 体系构建仍路漫漫	刘文生;	中国医院院长	中国医院院长	康复医疗;分级诊疗;二级综合医院;体系构建;	"作为我国医疗体系中的短板,康复医疗迎来了新的政策机遇期,但专业人才缺乏、康复机构不足、医保报销瓶颈等症结仍困扰着我国康复医疗服务体系的构建。在分级诊疗大趋势下,康复医疗在中国又迎来了发展机遇。把急性病恢复期患者、术后恢复期患者、慢性病患者、老年病患者、晚"	2016-06-01	刘文生;		2016		11	44-51	R197.7		
CJFD2016	打造分级诊疗“理想国”	杨晓慧;	中国医院院长	中国医院院长	分级诊疗;总医院;医院集团;	"健全组织结构、扶持学科建设、统一规范这些正是宁夏医科大学总医院集团构建分级诊疗体系的法宝,但还不仅仅是这些。""让生命和健康在贫穷面前同样有尊严。""这是杨银学任职宁夏医科大学总医院院长时抱有的信念。带着这份理想,他将总医院带到""高地""——成为辐射陕、甘、宁、蒙的区域性医疗"	2016-06-01	杨晓慧;		2016		11	66	R197.1		
CJFD2016	医联体连起桂西北	孙茜;	中国医院院长	中国医院院长	医联体;医院联盟;分级诊疗;桂西北;	"从南宁向北驱车3小时,便到了河池。对于喜爱养生的人,这里有闻名遐迩的长寿村,对于关心经济的人,这里有全国""知名""的贫困县,而对于医疗行业的人来说,来到这四面环山的河池,更多的是好奇,很想知道在这里建医联体,是怎样的一种体验?"	2016-06-01	孙茜;		2016		11	78-79	R197.1		
CJFD2016	安徽省冠心病分级诊疗指南		安徽医学	安徽医学	冠心病患者;氯吡格雷;阿司匹林;硝酸酯类药物;心绞痛发作;急性冠脉综合征;长效钙拮抗剂;增强型体外反搏;动态心电图;冠状动脉造影;受体阻滞剂;心脏储备功能;硝酸甘油;左主干病变;心肌缺血改变;他汀类药物;地尔硫卓缓释片;分级诊疗;安徽省;	"(2015年版)―、我国冠心病的现状(中国心血管病报告2013)1.患病率:2008年中国卫生服务调查研究结果显示:城市地区缺血性心脏病患病率为15.9%,农村地区为4.8‰,城乡合计为7.7‰,较2003年第三次调查结果大幅度升高。"	2016-05-30			2016	37	05	491-508	R541.4		
CJFD2016	“上海市儿童医院儿科医疗联合体”正式组建成立		上海交通大学学报(医学版)	上海交通大学学报(医学版)	医疗联合体;儿童医院;上海市;	"2016年5月10日,""上海市儿童医院(上海交通大学附属儿童医院)儿科医疗联合体""(以下简称""儿联体"")签约授牌仪式举行。""儿联体""以上海交通大学附属儿童医院为核心,联合静安区、普陀区、嘉定区、长宁区四区卫计委,携手四区所辖16家区属医疗机构组建而成,是本市首个多区协作、统筹运行的儿科医疗联合体。""儿联体""成员单位包括静安区中心医院、静安区闸北中心医院、上海市市北医院、静安区"	2016-05-28			2016	36	05	741	R197.1		
CJFD2016	江苏省医疗服务分级诊疗实践程度分析	蒋欣静;王高玲;	南京中医药大学;	中国卫生质量管理	分级诊疗;;医疗服务利用;;江苏省	"分析江苏省2008年-2013年医疗服务分级诊疗的实践程度,发现居民在利用门诊、住院服务时更多的倾向于选择医院而非基层医疗卫生机构,分级诊疗状况不理想。要促进医疗服务分级诊疗模式的建立主要应解决好基层接得住、医院舍得放、政策配得好、居民愿意去这四方面的问题。"	2016-05-28	蒋欣静;	2011年度教育部人文社会科学研究青年基金项目(11YJCZH163);; 江苏省社会科学基金项目研究成果(11GLD019);; 南京中医药大学国家中医药管理局重点学科(中医药管理学)开放课题(ZYYGLX-10)	2016	23	03	112-115	R197.1		10.13912/j.cnki.chqm.2016.23.3.33
CJFD2016	“分级诊疗”实施进程中的困境与对策	崔垚;	西华师范大学管理学院;	南阳理工学院学报	分级诊疗;;医疗保障;;困境;;对策	"分级诊疗制度有助于合理分流患者、整合配置医疗卫生资源,是实现医疗公平的重要举措。但医疗卫生资源分布不均、基层人才专业素质不高、社会公众认可度不够等问题在不同程度上制约着分级诊疗制度的实施。要保障分级诊疗制度的顺利实施,就需要从顶层制度设计、医护人才建设、实行差别化的医疗费用定价和报销机制、建立基层医生首诊和双向转诊制度等多个方面入手,以构建完善的制度体系。"	2016-05-25	崔垚;	西华师范大学2014年大学生科研立项(427109)	2016	8	03	11-13	R197.1		10.16827/j.cnki.41-1404/z.2016.03.003
CJFD2016	区域内慢性病病种质效分析在分级诊疗中的应用探索	冯海欢;李佳瑾;李天俊;辜永红;李春漾;郑亚楠;孙麟;	四川大学华西医院医保办公室;	现代预防医学	分级诊疗;;病种管理;;因子分析	"目的对2014年成都市不同级别医院不同病种的费用、治疗效果等方面进行综合评价,为分级诊疗下各级别医院的病种难易程度定位及病人就医流向提供数据支持。方法利用因子分析法构建不同级别医院不同病种的指标评价体系,得到相应得分及排序。结果在保证医疗质量与安全的前提下,各级别医院的优势病种显示出显著不同。结论不同级别医院应探索质效评价排名靠前的病种,明确医院定位,医保政策制定者应以病种分级管理为基础,制定差别化支付政策,从而引导病人理性就医。"	2016-05-25	冯海欢;	成都市医保基金监控评价统计分析模型建立;JH2014093	2016	43	10	1816-1818+1822	R197.1		
CJFD2016	我国医疗联合体发展和实践典型分析	梁思园;何莉;宋宿杭;金音子;袁蓓蓓;孟庆跃;	北京大学中国卫生发展研究中心;	中国卫生政策研究	医疗联合体;;整合;;双向转诊;;分级诊疗	"近年来,各地积极探索上下联动的医疗联合体形式,希望实现医疗资源最大化利用和居民就诊的合理分流。本文综述了北京、上海、镇江、武汉四个典型城市构建医联体的整合机制,即组织及管理机制、人员建设机制、利益分配机制、服务连续性机制和资源共享机制,分析其取得的效果,并讨论了实践中在分工协作模式及治理结构的可持续性、人力对接及激励措施、医保对机构和患者的引导、双向转诊及其配套措施以及信息系统建设面临的挑战与对策建议,对各地医联体的实施推进提供参考。"	2016-05-25	梁思园;	国家自然科学基金青年科学基金项目(71403008)	2016	9	05	42-48	R197.1		
CJFD2016	医疗保险影响了流动人口住院机构选择吗?——基于2014年全国流动人口动态监测调查的证据	汪海琴;王泳仪;侯志远;	复旦大学公共卫生学院卫生部卫生技术评估重点实验室国民健康社会风险预警协同创新中心;	中国卫生政策研究	流动人口;;住院服务;;医疗保险;;就诊流向;;分级诊疗	"目的:研究流动人口住院机构选择及其影响因素,重点关注医疗保险的作用,为我国全面推进分级诊疗制度提供依据。方法:利用2014年国家卫生计生委全国流动人口动态监测数据,采用多因素logistic回归方法,对流动人口住院机构选择的影响因素进行分析,同时采用卡方检验对不同住院机构获得报销的人数比例与未报销原因进行分析和t检验,对住院费用报销比例进行分析。结果:流动人口选择县级及以下医院住院的比例为56.4%,这一比例在流入地、其他地方住院人群中分别为51.5%、37.9%,均低于第五次国家卫生服务调查中全国居民县级及以下医院住院比例(72.6%),但在户籍地住院人群中这一比例为78.9%。多因素分析结果显示,人口学特征、经济社会特征、流动特征、住院地点、住院原因、现居地省份对流动人口住院机构选择均有显著影响,然而医疗保险却无显著影响。结论:流动人口选择县级及以下医院住院比例偏低,且存在显著的地区差异;医疗保险未起到对流动人口的分流引导作用。"	2016-05-25	汪海琴;	国家自然科学基金(71403007);; 复旦大学新进青年教师科研起步项目	2016	9	05	61-66	R197.1;F842.684		
CJFD2016	刍议县级公立医院改革的成效与展望	杨霞;刘汉成;	建湖县人民医院;	中国卫生产业	县级公立医院改革;;新医疗卫生体制改革;;试点;;医疗联合体;;三级医院	"自2009年启动新医疗卫生体制改革以来,深化县级公立医院改革作为省级医改试点的重中之重,建湖县人民医院作为省内首批县级公立医院改革的试点单位,以公立医院改革及三级医院创建为新的着力点,积极探索机制改革与服务能力建设,深入推进医疗联合体工作,推广落实便民惠民措施,不断提升医院综合服务能力。"	2016-05-25	杨霞;		2016	13	15	10-12	R197.32		10.16659/j.cnki.1672-5654.2016.15.010
CJFD2016	县域医联体的现状及思考	张茂发;	安徽省望江县医院医教科;	中国卫生产业	医联体;;分级诊疗;;医保;;县域医疗卫生服务	"建设县域医联体需采用纵向整合型医疗卫生联合服务体系,将县级区域医疗卫生服务整体化扩大,增加有限的医疗卫生服务效能及投入,对人民群众的生活及健康具有一定的重要意义。笔者将对国内县域医联体各个方面的现状及问题进行初步思考和总结,并阐述目前县域存在医联体的模式及运行出现的问题,并给予相应的建议。因国内主要医联体模式为医疗机构自身联合或政府行政机关进行支撑,导致县域医疗单位进展阻力较大,医疗信息不完善,资金不足等问题出现。又因政府机关划分出现环境局限性且配套政策不完善,医疗机构行动力不足,人民群众对新服务体系认知度较差,卫生传播信息滞后等,均可导致县域医联体发展出现缺医少药、转上容易转下难等问题。建议医疗行政机构积极开展医联体政策部署,完善各相关机构的运行及配套政策,改善医联体内部管理及建设评价机构,提升整体服务水平,增加广大人民群众对基层医疗机构的认可和信任度,完善县域医联体体系的制度安排。"	2016-05-25	张茂发;		2016	13	15	37-39	R197.3		10.16659/j.cnki.1672-5654.2016.15.037
CJFD2016	"迈瑞“三重奏”,惊艳第75届CMEF"		中国医疗器械信息	中国医疗器械信息	AED;心电记录仪;监护仪;数字化手术室;流水线;检测速度;可穿戴;分级诊疗;三重奏;CRP;	"4月17~20日,伴着和煦春风,申城迎来了第75届CMEF行业盛会。历届展台标新立异、追求创新的迈瑞公司,独树一帜将两款旗舰新品呈现于6米多高的巨大竖屏中,以强烈的视觉冲击力与观众见面;震撼发布的系列智能创新产品与解决方案,从高端新品到""春风化雨""的基层医疗解决方案,再到移动新领域的新探索,美妙的""三重奏""惊艳全场;与之匹配的展区也以三大主题布局,结合亚重症监护解决方案、数字化手术室解决方案、核心实"	2016-05-25			2016	22	09	75-77	F426.46		
