SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	PubTime-发表时间	FirstDuty-第一责任人	Fund-基金	Year-年	Volume-卷	Period-期	PageCount-页码	CLC-中图分类号	URL-网址	DOI-DOI
CJFD2017	分级诊疗制度下医疗机构联动性改革研究	高鹏;范君晖;	上海工程技术大学管理学院;	江苏科技信息	分级诊疗;;医疗机构;;医保部门;;政府;;联动性改革	"分级诊疗在实施过程中医疗机构间的联动性较差,表现为上下级转诊医院因利益原因不愿转出病人,医院间信息化建设不足使检查与病史等资源无法共享互通,转诊医院存在药品和设备上的差异等,这些因素均阻碍了分级诊疗制度的实施。文章从医保管理部门、医疗机构、政府角度提出了应当严格规范分级与转诊制度,规范药品目录,拉开上下级医院的医保报销比例,建设信息化医疗资源共享平台和医联体建设,加强医疗机构及各部门间的联动性改革,协助推行分级诊疗制度。"	2017-12-10	高鹏;		2017		34	29-31	R197.1		
CJFD2017	国内分级诊疗现状的系统评价	周晓梅;杨春松;林芸竹;	四川大学华西第二医院药学部;四川大学华西第二医院循证药学中心;出生缺陷与妇儿疾病教育部重点实验室;	中国药房	分级诊疗;;系统评价;;现状;;面临问题	"目的:系统评价国内分级诊疗现状和面临的问题,为国家卫生决策提供参考。方法:以""分级诊疗""为关键词检索自各数据库建库起至2016年6月发表于中国知网、维普、万方数据库中的相关文献,全面收集国内分级诊疗现状的研究,从结局评价指标和面临的问题两方面进行系统评价。结果:共纳入23项研究,其中18项为调查研究,3项为回顾性/调查研究,1项为回顾性研究,1项为随机对照研究。结局评价指标中,9项研究以对分级诊疗的认知度、知晓度为评价指标,结果表明群众认知度、知晓度不高,而医护人员较高;7项研究以实施现状为评价指标,结果表明实施现状总体不理想;3项研究以人力资源为评价指标,结果表明基础医疗机构卫生人力资源水平不理想;3项研究以满意度为评价指标,结果表明群众满意度较高;2项研究以实施模式为评价指标,结果表明目前的模式较好地促进了分级诊疗的施行;2项研究以费用为评价指标,结果表明个人支付费用较高。面临的问题中,19项研究提出分级诊疗相关制度不完善,16项研究提出基层医疗机构水平不足,7项研究提出患者缺乏基层就医习惯,7项研究提出宣传不足。结论:目前国内分级诊疗的现状还不理想,还面临很多问题。通过提高基层医疗水平、完善分级诊疗制度、提高患者基层就医意愿、加大分级诊疗的宣传,可深入推进分级诊疗的实施,为卫生决策提供客观和有价值的参考。"	2017-12-10	周晓梅;	2015年中国卫生思想政治工作促进会城市医院分会分级诊疗相关课题	2017	28	34	4763-4766	R197.1		
CJFD2017	吉林省县级公立医院患者分级诊疗认知状况调查	于洗河;万龙涛;顾文涛;杨晔丽;李涛;吴宁;	吉林大学公共卫生学院;	医学与社会	分级诊疗;;县级医院;;患者;;认知;;吉林	"目的:了解吉林省县级公立医院患者对分级诊疗制度及其影响因素的认知,了解患者的就医意愿,分析分级诊疗制度实施过程中存在的问题,为相关政策的制定和完善提供依据。方法:采用方便抽样法对吉林省789名在县级公立医院就诊的患者进行问卷调查。采用描述性分析、单因素分析和Logistic回归分析探讨患者对分级诊疗制度的认知情况及其影响因素,了解患者的就医意愿。结果:只有28.4%的患者听说过分级诊疗,首诊在基层的患者比例为7.4%;不同文化程度、职业类型、双向转诊知晓情况、基层就医经历、双向转诊经历的患者,对分级诊疗的认知不同,差异有统计学意义(均P<0.05);Logistic回归分析结果显示,文化程度、基层就医经历和双向转诊知晓情况是影响分级诊疗认知的主要因素。结论:患者对分级诊疗制度相关政策的知晓率低、基层首诊意愿低、双向转诊相关政策知晓途径单一。建议加大对分级诊疗制度的宣传力度,引导患者建立科学的就医理念;提高基层医疗机构服务能力,打造健康有序的就医格局。"	2017-12-10	于洗河;	"吉林市卫生和计划生育委员会项目“基于效用理论探索新医改分级诊疗制度对居民就医行为的影响”,编号为371161703427"	2017	30	12	11-14	R197.1		10.13723/j.yxysh.2017.12.004
CJFD2017	信息传真		民族大家庭	民族大家庭	湖北省民宗委;湖北恩施州;民宗局;山南市;武汉市;少数民族传统体育运动会;医疗联合体;	"湖北省民宗委印发《湖北省民宗委信息工作规定》2017年11月11日,湖北省民宗委印发《湖北省民宗委信息工作规定》,对全省民族宗教系统信息工作考核原则、考核范围、考核方式、严肃纪律和保密要求等进行详细规定。(湖北省民宗委办公室尹秦玲)湖北省民宗委举行聘请常年法律顾问签约仪式"	2017-12-10			2017		06	56	D633		
CJFD2017	文山州城镇职工医疗保险支付政策分析	韦世平;高荣辉;	云南省文山州人社局;云南省文山州医保局;	中国人力资源社会保障	城镇职工医疗保险;基层医疗机构;分级诊疗;支付政策;单病种;大病保险;文山州;	"云南省文山州建立城镇职工医疗保险制度以来,2011年6月实现省内异地就医联网持卡及时结算,2017年6月,正式进入国家异地就医联网持卡结算系统,目前州内有14家医院进入国家平台。截至2016年底,文山州共有城镇职工参保人员19.75万人,其中在职职工14.81万人,退休职工4.94万人,基金收入7.92亿元,其中统筹基金收入4.24亿元,个人"	2017-12-09	韦世平;		2017		12	38-39	F842.684;R197.1		
CJFD2017	优质医疗资源下沉 提升百姓就医获得感——访北医三院延庆医院执行院长周方	金桂枝;桂艳丽;	人口与计划生育	人口与计划生育	北医三院;优质医疗资源;社区卫生服务中心;分级诊疗;社区家庭医生;家庭医生签约服务;医联体;	"为顺应国家健康发展战略和地区经济民生发展趋势,树立""大健康""理念,2016年2月,北医三院与延庆区医院正式从对口支援模式进一步发展为合作共建模式。共建后延庆区医院的整体综合医疗服务能力得到了大幅度提升,同时,两院共同为方便延庆患者就近就医,缓解大医院的就诊压力做出了积极的努力。近日记者就此专访了北医三院延庆医院执行院长周方。"	2017-12-08	金桂枝;		2017		12	13-15	R197.1		
CJFN2017	浙江省人民政府办公厅关于推进高水平医疗联合体建设的实施意见		浙江省人民政府办公厅;	浙江省人民政府公报	浙江省人民政府;分级诊疗制度;医疗机构;医联体;医疗联合体;县域医共体;医疗服务体系;特色专科;分工协作机制;牵头单位;	"浙政办发[2017]116号各市、县(市、区)人民政府,省政府直属各单位:为贯彻落实《国务院办公厅关于推进医疗联合体建设和发展的指导意见》(国办发[2017]32号)精神,建立""双下沉、两提升""长效机制,建设与""两个高水平""相适应的高水平医疗联合体(以下简称医联体),推动医疗服务体系高效整合,加快构建完善分级"	2017-12-07			2017		34	7-12	D625;R197.1		
CCND2017	“操盘”必读!政策红利到底有多大？	本报特约撰稿 干荣富 国药控股高级顾问	医药经济报	医药经济报	医药行业;“两票制”;中国医药产业;医联体;政策红利;一致性评价;医药工业;分级诊疗;集中度;原料药;创新药;医药流通;医疗器械;二次议价;取消药品加成;核心竞争力;		2017-12-07	干荣富		2017			3	F426.72		
CJFN2017	贵州城镇家庭医疗体系构建与医保支付制度的衔接研究	周允;	贵州医科大学医学人文学院;	环球市场信息导报	医保支付制度;医疗体系;医保支付;城镇家庭;家庭医生签约服务;分级诊疗制度;医保付费;总额预付制;体系构建;按人头付费;医疗联合体;医联体;	"文章主要分析了近几年贵州省在家庭医疗体系构建及医保支付方面的重要举措,同时以此为基础探讨两者之间的衔接关系,以期能对将来的实践改革有所帮助。"	2017-12-06	周允;	贵州省教育厅高校人文社会科学研究“贵州城镇家庭医疗体系构建与医保支付制度的衔接研究”(项目编号:14ZC013)项目成果	2017		45	84	F842.684;R197.1		
CJFD2017	分级诊疗制度的上海模式及推进建议	罗力;白鸽;张天天;戴瑞明;陈雯;崔欣;周奕男;周良;马振凯;	复旦大学公共卫生学院·健康相关重大社会风险预警协同创新中心;上海市卫生计生信息中心;上海市健康信息协同研究中心;	中国医院管理	分级诊疗制度;;卫生政策;;上海	"分级诊疗是医改核心目标,也是各地探索方向。通过文献及二次资料分析和专家咨询法,归纳出""控制顶端、强化承接、联合均衡、需方引导""的分级诊疗上海模式。该模式下,住院病人分流效果明显,而囿于三级医院动力和社区承接能力的不足,门诊病人下沉仍有较大空间。建议在坚持已有模式的基础上,发展医院集团以增加三级医院下沉门诊病人动力,拓展社区药品可及性、推动医生多地点执业、发展互联网医疗,以加强社区承接能力。"	2017-12-05	罗力;	教育部哲学社会科学研究重大课题攻关项目(15JZD029);; 国家自然科学青年基金资助项目(71503053)	2017	37	12	1-3	R197.1		
CJFD2017	分级诊疗制度上海模式的政策效力	戴瑞明;张天天;周奕男;周良;马振凯;何世英;霍兆桦;周帅;王朝昕;陈雯;崔欣;罗力;白鸽;	复旦大学公共卫生学院·健康相关重大社会风险预警协同创新中心;上海市健康信息协同研究中心;同济大学;上海市卫生计生信息中心;	中国医院管理	分级诊疗;;政策效力;;上海	"目的对上海市分级诊疗政策效果进行分析。方法结合已有的筛选策略和研究基础,运用SAS等软件对上海市2015年和2016年的医院服务数据库进行筛选,分析对比可下沉量的差距。结果在门诊下沉方面,2016年较2015年可下沉病人占比减少1.8%,尤其是高血压和糖尿病患者的门诊下沉量显著,降幅达16.5%;在康复和护理下沉方面,2016年较2015年可下沉病人占比分别减少0.5%和0.04%,可下沉住院日占比分别减少0.3%和0.9%。结论上海市分级诊疗政策初见成效,但分流下沉工作仍任重道远。"	2017-12-05	戴瑞明;	教育部哲学社会科学研究重大课题攻关项目(15JZD029);; 国家自然科学青年基金资助项目(71503053)	2017	37	12	4-5+8	R197.1		
CJFD2017	医疗联合体国内外研究现状及发展动态	张翔;齐静;高梦阳;韩星;王洁;王蕾;	华中科技大学同济医学院医药卫生管理学院;	中国医院管理	医疗联合体;;研究现状;;发展动态	"医疗资源配置不均衡、医疗服务""断裂""以及""碎片化""的问题越来越受到国内外专家学者以及卫生政策制定者的关注。构建医疗联合体是医疗资源整合的方式之一。文章对医疗联合体的国内外研究现状及发展动态进行梳理和总结,旨在为我国医疗联合体的构建及发展提供一定的经验和启示。"	2017-12-05	张翔;	2015年深圳市医疗联合体建设规划项目(0231516092)	2017	37	12	9-11	R197.1		
CJFD2017	基于博弈论与激励相容理论的我国分级诊疗体系分析	姚银蓥;熊季霞;	南京中医药大学卫生经济管理学院;	中国医院管理	博弈论;;激励相容原理;;分级诊疗	"目的了解政府、大型综合医院、上级医疗机构与基层医疗机构在分级诊疗体系下的利益诉求,以推进分级诊疗体系的建立。方法采用博弈论分析各利益主体间的矛盾,利用激励相容理论提出建议。结果政府投入不足,上级医疗机构不愿下沉医疗资源,基层医疗机构能力不足等问题阻碍了分级诊疗体系的推行。结论发挥政府引领作用,加大政府投入;加强医疗机构的分工协作,合理配置医疗资源;提高基层医疗机构服务能力。"	2017-12-05	姚银蓥;	国家自然科学基金资助项目(71203101);; 江苏省“333高层次人才培养工程”资助项目;; 江苏省政府留学奖学金资助项目	2017	37	12	6-8	R197.1		
CJFD2017	做“健康中国”的先行者——记江苏省沭阳县人民医院		中国医院管理	中国医院管理	江苏省沭阳县人民医院;民营医院;“健康中国”;江苏省人民医院;医联体;沭阳县;综合性医院;双向转诊;	"沭阳县人民医院始建于1936年,2003年改制为民营医院的时候是一家二级乙等医院,经过十几年的跨越式发展,现已成为一所三级乙等综合性医院。习近平总书记在全国卫生与健康大会上强调,没有全民健康,就没有全面小康。指出要把人民健康放在优先发展的战略地位,重点普及健康生活、优化健康服务、完善健康保障、建设健康环境、发展健康产业,加快推进健康中间建设,努力全方位、全周期保障人民健康。《健康中国2030规划纲要》和《中国防治慢性病中长期规划(2017-2025"	2017-12-05			2017	37	12	50-51	R-2		
CJFD2017	基于医院协同医疗系统的双向转诊现状及对策研究	凡萌;周国鹏;段英伟;	北京市西城区什刹海社区卫生服务中心;北京大学第一医院健康管理中心;	中国全科医学	社区卫生服务;;双向转诊;;医院协同医疗系统	"分级诊疗是深化我国医药卫生体制改革的重点任务之一,有利于缓解当前的""看病难、看病贵""问题。为推进分级诊疗建设、促进双向转诊工作开展,北京大学第一医院于2013年4月与联通公司合作开通医院协同医疗转诊预约系统(医院协同医疗系统)。本文介绍了基于医院协同医疗系统的双向转诊工作开展现状,认为其在开展过程中仍存在患者向下转诊困难、转诊标准不明确、医务人员之间缺乏沟通等问题。建议从建立评价反馈机制、开发匹配管理系统等方面进一步完善医院协同医疗系统,同时落实财政与政策保障、加强社区卫生服务机构的全科人才培养、严格执行转诊流程和制度,以破解双向转诊工作落实困难的难题。"	2017-12-05	凡萌;		2017	20	34	4232-4236	R197.1		
CJFD2017	用体制之“通” 破解看病之“痛”	连漪;	中国卫生	中国卫生	医联体;医疗联合体;医疗服务体系;三级公立医院;	"今年4月20日,国务院总理李克强在山东省威海市孙家疃医院视察时说,""中医讲‘通则不痛’。我们就是要让优质医疗资源上下贯通,以医联体之‘通’,破解群众看病之‘痛’。""这句话指明了医联体建设的""通路"",今年一系列文件和重要会议的组合推进,也使得2017年成为医联体集中发力的关键一年。推手作用逐步显现近年来,随着医联体建设的一再推进,各地开展了多种形式的医联体探索与实践。国家卫生计生委、国务院医改办今年9月在广东省深圳市召开的全国医联体"	2017-12-05	连漪;		2017		12	26-28	R197.1		10.15973/j.cnki.cn11-3708/d.2017.12.006
CJFD2017	“行动计划”第一阶段成功收官	金仲夏;	中国卫生	中国卫生	医疗服务;卫生计生;国家中医药管理局;医疗机构;临床路径管理;日间手术中心;三级医院;预约诊疗;和谐医患关系;医联体;急诊急救;分级诊疗;第一阶段;	"今年是落实进一步改善医疗服务行动计划的第3年,也是该计划第一阶段的收官之年。国家卫生计生委副主任王贺胜认为,行动计划开展以来,各地将落实行动计划纳入医改工作,统筹推进,取得了阶段性成果,主要表现为:服务流程不断优化,有效增加了群众获得感;医疗质量不断改进,持续增强群众信任感;服务模式不断创新,全面增进群众幸福感;努力和谐医患关系,不断提高群众满意度;平战结合做好儿童医疗服务,着力提升患者家庭安全感。"	2017-12-05	金仲夏;		2017		12	44-46	R197.1		10.15973/j.cnki.cn11-3708/d.2017.12.012
CJFD2017	当前我国医疗联合体发展现状与思考	方颖;贺剑茵;张敏;徐晓晰;邱伟;	上海市第二人民医院;	智慧健康	医联体;;医疗资源;;医疗服务	"本文通过对我国以及国外医联体现状的综述,阐述我国医联体的开展的必要性及现存的问题,展望医联体未来的趋势。"	2017-12-05	方颖;		2017	3	22	59-60+70	R197.1		10.19335/j.cnki.2096-1219.2017.22.21
CJFD2017	县乡医疗服务体系一体化改革模式、挑战与对策	王红波;	山西医科大学管理学院;	中国卫生经济	县乡医疗服务体系;;一体化改革;;医疗联合体;;分级诊疗	"县乡医疗服务体系一体化改革是实现县域医疗卫生资源下沉、提升基层医疗服务能力的重要途径。文章通过对各地一体化改革政策的梳理和实践经验的总结,将当前多样化的一体化改革归纳为分散化帮扶管理、集中化协议托管、松散型""医联体""整合和紧密型""医联体""整合四种模式。进而分析了一体化改革面临的诸多挑战,需要从建立紧密型""医联体""、优化政府办医职能、建立现代医院管理制度等方面推进一体化改革。"	2017-12-05	王红波;		2017	36	12	78-81	R197.1		
CJFD2017	"牢记使命、立身为民,改革奋进、创新跨越 鄂东医疗集团:医疗“航母”驶向深蓝"	童利群;石红兵;	中国卫生经济	中国卫生经济	医院托管;HIMSS;双向转诊;牢记使命;	"湖北黄石,位于鄂赣皖""中三角""核心区域,半城山色半城湖,被冠以""江南明珠""的美誉,是华夏青铜文化的发祥地、中国近代工业的摇篮,正奋力打造长江中游城市群区域性中心城市。鄂东医疗集团坐落于湖北黄石,2015年3月30日组建挂牌成立,""一个集团、三院七区、错位发展、各具特色""的现代化医疗航母扬帆起航。集团党委书记、总院长张杰说,集团成立两年多来,我们牢记使命、立身为民,改革奋进、创新跨越,弘扬以""精诚厚德、精医至善""为核心价值观的""精""文化,制定""大专科、小综合""、错位发展、各具特"	2017-12-05	童利群;		2017	36	12	1-2	R-2		
CJFN2017	分诊医疗制度构建过程中的问题	张怀娟;	淮安市博里镇卫生院;	今日财富	医疗制度;分级诊疗;医疗资源分配;分诊护士;构建过程;	"2016年的全国卫生与健康大会中,""分级诊疗""第一次被习总书记列在五项基本医疗制度首位,而从国外的不少分诊案例可以看出,在我国医疗领域的现状下,分级医疗诊治是能缓解就医人群压力、优化配置医疗资源的有效手段,同时也在逐渐被人们所重视,但实际上分诊医疗制度在我们国家的实施进展却较为缓慢,在这条摸索的道路上依旧出现了许多的就医问题,本文将从具体调查数据结果进行分析,总结出目前分诊医疗制度构建过程中普遍存在的问题和现象,提出相应的完善建议。"	2017-12-05	张怀娟;		2017		23	156-157	R197.1		
CJFD2017	我国医疗联合体发展的问题及对策分析——基于分工协作的角度	王海旭;贾慧萍;陈在余;	中国药科大学;	卫生经济研究	医联体;;分工协作;;美国HMO;;利益分配	"目前,我国医疗联合体发展存在的主要问题是机构之间的利益分配机制不完善,导致分工协作不明确。对此,借鉴美国HMO经验,提出相应对策:建立医疗联合体内部的利益协调机制,形成紧密型分工协作关系,以促进医疗联合体良性发展。"	2017-12-04 13:32	王海旭;		2017		12	22-24	R197.1	https://kns.cnki.net/kcms/detail/33.1056.F.20171204.1332.028.html	10.14055/j.cnki.33-1056/f.20171204.014
CJFD2017	部分发达国家分级诊疗设计的政策启示	郑芸;农圣;	右江民族医学院公共卫生与管理学院;	卫生经济研究	发达国家;;分级诊疗	"通过查阅文献,分析英国、德国、美国、日本的分级诊疗设计理念和做法,认为其分级诊疗设计是完全融在整个卫生系统的体制和机制中,没有刻意、单独的政策设计。在此基础上,分析我国推进分级诊疗的可选路径,推行家庭医生模式,引导人们改变诊疗观念和行为,利用价格机制分流需方,改革对供方的保险支付方式以改变供方的利益关系。"	2017-12-04 13:30	郑芸;	2015国家自然科学基金(71563056)	2017		12	27-30	R197.1	https://kns.cnki.net/kcms/detail/33.1056.F.20171204.1330.024.html	10.14055/j.cnki.33-1056/f.20171204.012
CJFD2017	分级诊疗实施效果评价的理论框架	陈志仙;高山;陈昭蓉;张昕男;吴晶晶;	南京中医药大学;	卫生经济研究	分级诊疗;;效果评价;;理论框架	"目前国内对分级诊疗实施效果的评价缺乏足够的理论与实证研究。本文基于""结构-过程-结果""模型,初步形成分级诊疗实施效果评价的理论框架模型,为开展此类评估提供参考。"	2017-12-04 13:31	陈志仙;		2017		12	25-27	R197.1	https://kns.cnki.net/kcms/detail/33.1056.F.20171204.1330.026.html	10.14055/j.cnki.33-1056/f.20171204.013
CJFD2017	医院管理的思路和想法	朱国琪;	吉林省吉林中西医结合医院;	中医药管理杂志	医院管理;;思路;;探讨	"医院管理难度大,需要从错综复杂的环境中寻找管理方法,以解决发展和改革中面临的问题和矛盾。文章对近十几年来医院的发展情况进行分析,提出医院之所以取得进步,得益于先进的管理理念和方法。"	2017-12-04 16:03	朱国琪;		2017	25	22	58-59	R197.3	https://kns.cnki.net/kcms/detail/11.3070.R.20171204.1602.044.html	10.16690/j.cnki.1007-9203.2017.22.022
CJFD2017	五大发展理念指导下组建肛肠专科联盟的实践与思考	于永铎;	辽宁中医药大学附属第三医院/辽宁省肛肠医院;	中医药管理杂志	五大发展理念;;专科联盟;;实践与思考	"党的十八届五次会议上提出五大发展理念,要解决发展难题,厚植发展优势,必须牢固树立创新、协调、绿色、开放、共享这五大理念。文章以五大发展理念为指导组建跨区域肛肠专科联盟工作开展情况做简要总结,并提出几点思考。"	2017-12-04 16:03	于永铎;		2017	25	22	93-95	R197.5	https://kns.cnki.net/kcms/detail/11.3070.R.20171204.1602.072.html	10.16690/j.cnki.1007-9203.2017.22.036
CJFD2017	综合性三级医院践行“大康复”模式的实践与思考	周一心;吴绪波;陆静珏;于小明;	上海市第七人民医院;	中医药管理杂志	整合式康复;;康复治疗;;临床工作模式	"上海市第七人民医院是一家以康复为特色的三级甲等中西医结合医院,经过多年的努力,将康复与其他临床专科深度融合,践行多学科协作机制下的""大康复""理念。通过建立以康复治疗科为核心的多学科工作团队,对患者进行高效率、全方位的康复服务,并依托医疗联合体的平台,建设健全三级康复服务网络,为患者提供疾病全程的康复服务。""大康复""的工作模式不仅提高了医院的康复服务能力,也促进了临床工作模式的改变及提高临床工作效率。""大康复""理念对三级综合性医院开展康复服务提供有益的发展经验。"	2017-12-04 16:03	周一心;	上海市医学重点专科-康复科(2012~2015)(项目编号:ZK2012A25);; 上海市浦东新区卫生系统领先人才培养计划(2016~2020)(项目编号:PWR12016-02)	2017	25	22	105-107	R197.3	https://kns.cnki.net/kcms/detail/11.3070.R.20171204.1602.082.html	10.16690/j.cnki.1007-9203.2017.22.041
CJFD2017	基于医疗联合体的区域医疗信息平台建设与应用探讨	牛晓暐;	首都医科大学附属北京中医医院;北京中医医院平谷医院;	中医药管理杂志	医疗联合体;;区域医疗;;信息平台	"目的:建设基于医疗联合体的区域医疗信息平台,全面整合医疗联合体内的医疗信息资源,实现信息采集、标准化、交换及共享,实现区域医疗协同,实现连续的健康档案和医疗卫生服务。方法:以现代信息技术、网络通讯技术和云计算技术为手段,通过统一业务应用系统和异构系统集成,支撑医联体成员共享数据中心软硬件和服务资源。结果:医疗联合体区域医疗信息平台打通了医院和基层卫生服务机构之间的转诊、转检通道,实现了医疗机构间的纵向和横向信息交换,优化了区域内医疗资源的配置,加强了医院与基层医疗机构之间的业务协作,促进了""小病在基层,大病进医院,康复回基层""的就医新格局的构建。"	2017-12-04 16:03	牛晓暐;		2017	25	22	124-127	R197.1	https://kns.cnki.net/kcms/detail/11.3070.R.20171204.1602.096.html	10.16690/j.cnki.1007-9203.2017.22.048
ZHYX2017	医疗联合体建设的综合目标及指标体系构建研究	贾艳婷;方鹏骞;	华中科技大学同济医学院医药卫生管理学院;华中科技大学健康政策与管理研究院(智库);	中华医院管理杂志	医疗联合体;;综合目标;;指标体系;;绩效考核	"目的构建一套系统、综合、科学的医疗联合体(以下简称医联体)考核指标体系,为医联体运行效果的考核、评价和反馈工作提供参考依据。方法通过文献法,从理论研究的角度分析医联体建设的综合目标,采用Donabedian结构-过程-结果评价模式设计医联体运行效果评价指标体系。结果构建包含10个一级指标和30个二级指标的指标体系,提供了具体的评价方式。结论基于医改政策背景及科学的评价模型,为评价医联体建设目标的实现程度提供评价思路和指标体系,适应医联体发展趋势的需要。"	2017-12-02	贾艳婷;	国家社会科学基金重大项目(15ZDC037)~~	2017	33	12	885-888	R197.1		
ZHYX2017	我国医疗联合体建设问题分析及改革路径选择	方鹏骞;周亚旭;	华中科技大学同济医学院医药卫生管理学院;华中科技大学健康政策与管理研究院(智库);	中华医院管理杂志	医疗联合体;;现状;;问题;;对策	"以整合思想创新医疗卫生服务供给模式的医疗联合体(以下简称医联体),是改善我国医疗资源分布不均衡和促进分级诊疗的关键。对我国医联体建设实践进行了分析,指出医联体建设存在机构间协作联动不紧密、分级诊疗就医格局尚未形成、全科医生不足、缺乏配套政策保障措施等问题,提出现阶段医联体建设应构建基于利益共享机制的紧密型医联体、创建分级诊疗-预防-康复-养老一体化的医联体模式、加强全科医生培养、完善相关配套措施。"	2017-12-02	方鹏骞;	国家社会科学基金重大项目(15ZDC037)~~	2017	33	12	881-884	R197.1		
ZHYX2017	我国医疗联合体激励约束机制的关键问题与路径分析	辛沁玲;苏敏;方鹏骞;唐昌敏;	华中科技大学同济医学院医药卫生管理学院;华中科技大学健康政策与管理研究院(智库);	中华医院管理杂志	医疗联合体;;分级诊疗;;激励约束机制;;关键问题;;路径	"通过对我国医疗联合体(以下简称医联体)建设中激励约束机制典型案例的分析,发现目前医联体在激励约束方面存在制度设计不完善、医保支付方式改革缓慢、上下转诊效果不佳、人才资源缺乏和分布不合理、绩效考核和薪酬激励不到位、患者支持度不高等问题,并从顶层设计、医保制度、人事薪酬制度和畅通双向转诊机制4个方面对医联体激励约束机制实施路径提出政策建议。"	2017-12-02	辛沁玲;	国家社会科学基金重大项目(15ZDC037);; 中国博士后科学基金面上项目(2015M582230)~~	2017	33	12	889-892	R197.1		
CJFD2017	基于区域协同急救云平台的医疗联合体“双向转诊”路径探索	秦维;吴雪影;王秋节;郑英花;杨莎;夏晓纯;	大连医科大学附属第二医院;	中国医院	区域协同急救云平台;;医疗联合体;;双向转诊	"""双向转诊""是实现分级诊疗的关键途径,而健全的医疗联合体云平台可为""双向转诊""顺利运行提供重要保障。笔者基于大连医科大学附属第二医院区域协同急救云平台,在其医疗联合体中广泛应用远程会诊、手机移动APP、医疗信息共享等技术手段,延伸""双向转诊""视角,在准确定位疑难重症治疗的同时,提升下级联盟医院的技术服务能力。指出加强区域协同急救云平台的医疗联合体""双向转诊"",应完善医联体内信息化系统标准,提升基层医疗服务能力和患者信任度,建立有效的激励约束机制。"	2017-12-01	秦维;	辽宁省科技创新智库项目(LNKX2016C13);; 大连市卫生和计划生育委员会医学科学研究计划项目(大卫办发[2016]111号)	2017	21	12	66-68	R197.324		
CJFD2017	国内外医联体及分级诊疗构建模式对比与思考	杜杏利;高欢;李卉;廖家智;徐永健;陈安民;	华中科技大学同济医学院附属同济医院;	中国医院	医联体;;分级诊疗;;医疗资源下沉;;资源配置	"国外医联体及分级诊疗在多年的实践经验推动下已成为相对先进、成熟、全面的医疗体系。而在国内,由于已形成的就医习惯与现实条件的双重制约,严格的分级诊疗制度难以一步到位。目前国内将医联体作为分级诊疗制度的载体,优化配置管理医疗资源、提高医疗服务效能、构建""小病在社区、大病在医院、康复回社区""的诊疗模式。通过对比国内外医疗体系及分级诊疗,借鉴相对先进、成熟、全面的实践经验对国内推进分级诊疗及医联体提出针对性建议。"	2017-12-01	杜杏利;		2017	21	12	40-42	R197.1		
CJFD2017	北京市朝阳区南部社区高血压患者诊疗现况调查	皮林;梁鹏;许国耀;张凤英;任文林;李莉;	北京市垂杨柳医院心内科;	中国医刊	高血压;;慢病管理;;社区医疗;;分级诊疗	"目的了解北京市朝阳区南部社区高血压患者在社区卫生服务中心的诊疗现况。方法 2016年1月1日至2017年6月30日,在北京市朝阳区南部医联体中的7家社区卫生服务中心的门诊开展调查,每个中心连续纳入就诊的高血压患者,收集研究对象的一般人口学资料、高血压分级、合并临床疾病和诊疗情况。结果共调查1494例患者,2级高血压患者占58.90%,就诊时血压达标率为68.67%。就诊时有不适主诉的患者148例(9.91%),查体有阳性体征者28例(1.87%)。诊疗过程中,医生建议患者做进一步检查者204例(13.65%),其中72例(35.29%)拒绝检查,18例(8.82%)要求到就诊上级医院检查。诊疗过程中,医生建议调整降压药物319例(21.35%),其中80例拒绝调整用药(25.08%)。患者就诊后有1464例医嘱回家(98.04%),8例被转诊至上级医院(0.54%),22例(1.47%)患者要求到上级医院进一步诊治。结论社区医院就诊的高血压患者大部分属于合并症较少、血压控制较为稳定的患者。有相当比例的社区高血压患者对于社区医生拟进行调整的诊疗方案不依从。"	2017-12-01	皮林;	北京市朝阳区科技计划项目(CYSP151504)	2017	52	12	45-47	R544.1		
CJFD2017	狠抓作风建设 实施一防三看——四川三台县芦溪镇中心卫生院		中国乡村医药	中国乡村医药	中心卫生院;乡镇卫生院;村卫生室;乡村医生;分级诊疗;签约服务;三台县;	"芦溪镇中心卫生院占地面积1.5万m2,其中业务用房1.1万m2,服务人口56 780人。截至2016年底有职工178人,其中高级职称14人,中级职称35人,开设病床180张,现为绵阳市乡镇卫生院管理委员会主任委员单位。近年来,卫生院实施一防三看,提高群众获得感,2015年成功创建为全国首批群众满意的乡镇卫生院,被省卫计委表彰为分级诊疗先进集体。现总结工作措施如下:"	2017-12-01			2017	24	23	59-60	R197.62		
